Model,Time,Prediction
logistic_growth,2.7567567567567566,908.2501866754327
logistic_growth,2.76976976976977,915.3536498538374
logistic_growth,2.7827827827827827,922.4964597431132
logistic_growth,2.795795795795796,929.67858118584
logistic_growth,2.808808808808809,936.8999746521544
logistic_growth,2.8218218218218216,944.1605961988294
logistic_growth,2.834834834834835,951.4603974283854
logistic_growth,2.8478478478478477,958.7993254489687
logistic_growth,2.860860860860861,966.1773228354344
logistic_growth,2.873873873873874,973.5943275906656
logistic_growth,2.886886886886887,981.0502731074679
logistic_growth,2.8998998998999,988.5450881318749
logistic_growth,2.9129129129129128,996.0786967269038
logistic_growth,2.925925925925926,1003.6510182367047
logistic_growth,2.938938938938939,1011.2619672523233
logistic_growth,2.951951951951952,1018.9114535780916
logistic_growth,2.964964964964965,1026.5993821982695
logistic_growth,2.977977977977978,1034.3256532455364
logistic_growth,2.990990990990991,1042.0901619701845
logistic_growth,3.004004004004004,1049.8927987094903
logistic_growth,3.017017017017017,1057.7334488592253
logistic_growth,3.03003003003003,1065.6119928457993
logistic_growth,3.043043043043043,1073.5283060985937
logistic_growth,3.056056056056056,1081.4822590248134
logistic_growth,3.069069069069069,1089.473716984663
logistic_growth,3.0820820820820822,1097.5025402669407
logistic_growth,3.095095095095095,1105.5685840675162
logistic_growth,3.108108108108108,1113.6716984675454
logistic_growth,3.121121121121121,1121.811728412801
logistic_growth,3.134134134134134,1129.9885136958803
logistic_growth,3.1471471471471473,1138.2018889374942
logistic_growth,3.16016016016016,1146.451683570134
logistic_growth,3.1731731731731734,1154.7377218238764
logistic_growth,3.186186186186186,1163.059822710949
logistic_growth,3.199199199199199,1171.4178000144366
logistic_growth,3.2122122122122123,1179.8114622769413
logistic_growth,3.225225225225225,1188.240612789646
logistic_growth,3.2382382382382384,1196.7050495857475
logistic_growth,3.2512512512512513,1205.204565431678
logistic_growth,3.264264264264264,1213.7389478222235
logistic_growth,3.2772772772772774,1222.3079789771557
logistic_growth,3.29029029029029,1230.9114358364288
logistic_growth,3.3033033033033035,1239.5490900616428
logistic_growth,3.3163163163163163,1248.2207080340638
logistic_growth,3.329329329329329,1256.9260508574305
logistic_growth,3.3423423423423424,1265.6648743619978
logistic_growth,3.3553553553553552,1274.4369291071007
logistic_growth,3.3683683683683685,1283.2419603910814
logistic_growth,3.3813813813813813,1292.0797082554238
logistic_growth,3.3943943943943946,1300.9499074976848
logistic_growth,3.4074074074074074,1309.8522876808474
logistic_growth,3.4204204204204203,1318.7865731461395
logistic_growth,3.4334334334334335,1327.7524830294385
logistic_growth,3.4464464464464464,1336.749731273702
logistic_growth,3.4594594594594597,1345.7780266518625
logistic_growth,3.4724724724724725,1354.8370727799852
logistic_growth,3.4854854854854853,1363.9265681451275
logistic_growth,3.4984984984984986,1373.046206121361
logistic_growth,3.5115115115115114,1382.1956750003567
logistic_growth,3.5245245245245247,1391.374658012244
logistic_growth,3.5375375375375375,1400.582833357593
logistic_growth,3.5505505505505504,1409.8198742338097
logistic_growth,3.5635635635635636,1419.085448868444
logistic_growth,3.5765765765765765,1428.379220550763
logistic_growth,3.5895895895895897,1437.7008476671353
logistic_growth,3.6026026026026026,1447.0499837367147
logistic_growth,3.6156156156156154,1456.4262774503218
logistic_growth,3.6286286286286287,1465.829372708404
logistic_growth,3.6416416416416415,1475.2589086657604
logistic_growth,3.6546546546546548,1484.7145197688005
logistic_growth,3.6676676676676676,1494.1958358096952
logistic_growth,3.680680680680681,1503.7024819590204
logistic_growth,3.6936936936936937,1513.2340788325355
logistic_growth,3.7067067067067065,1522.7902425181808
logistic_growth,3.71971971971972,1532.3705846521245
logistic_growth,3.7327327327327327,1541.9747124495457
logistic_growth,3.745745745745746,1551.6022287742103
logistic_growth,3.7587587587587588,1561.2527321952373
logistic_growth,3.7717717717717716,1570.9258170236883
logistic_growth,3.784784784784785,1580.6210734100182
logistic_growth,3.7977977977977977,1590.338087369905
logistic_growth,3.810810810810811,1600.0764408533735
logistic_growth,3.823823823823824,1609.8357118439392
logistic_growth,3.8368368368368366,1619.6154743825089
logistic_growth,3.84984984984985,1629.4152986185557
logistic_growth,3.8628628628628627,1639.2347509618055
logistic_growth,3.875875875875876,1649.073394087789
logistic_growth,3.888888888888889,1658.9307869934137
logistic_growth,3.901901901901902,1668.8064851300048
logistic_growth,3.914914914914915,1678.7000404425767
logistic_growth,3.9279279279279278,1688.6110014311187
logistic_growth,3.940940940940941,1698.5389132773882
logistic_growth,3.953953953953954,1708.4833178776487
logistic_growth,3.966966966966967,1718.4437539335431
logistic_growth,3.97997997997998,1728.4197570633255
logistic_growth,3.992992992992993,1738.4108598369196
logistic_growth,4.006006006006006,1748.416591891383
logistic_growth,4.019019019019019,1758.436480025357
logistic_growth,4.032032032032032,1768.4700482376322
logistic_growth,4.045045045045045,1778.5168178679128
logistic_growth,4.058058058058058,1788.5763076686344
logistic_growth,4.071071071071071,1798.6480338586714
logistic_growth,4.084084084084084,1808.7315102762136
logistic_growth,4.097097097097097,1818.8262484298127
logistic_growth,4.11011011011011,1828.9317575806538
logistic_growth,4.123123123123123,1839.0475448867849
logistic_growth,4.136136136136136,1849.17311544559
logistic_growth,4.1491491491491495,1859.3079724062643
logistic_growth,4.162162162162162,1869.4516170928744
logistic_growth,4.175175175175175,1879.603549051058
logistic_growth,4.188188188188188,1889.7632661830517
logistic_growth,4.201201201201201,1899.9302648515009
logistic_growth,4.2142142142142145,1910.1040399283584
logistic_growth,4.227227227227227,1920.2840849551649
logistic_growth,4.24024024024024,1930.4698922194484
logistic_growth,4.253253253253253,1940.660952821991
logistic_growth,4.266266266266267,1950.8567568431406
logistic_growth,4.2792792792792795,1961.0567933980506
logistic_growth,4.292292292292292,1971.2605507334576
logistic_growth,4.305305305305305,1981.467516379008
logistic_growth,4.318318318318318,1991.6771771948318
logistic_growth,4.331331331331332,2001.8890195040362
logistic_growth,4.344344344344345,2012.1025292018253
logistic_growth,4.357357357357357,2022.3171918241226
logistic_growth,4.37037037037037,2032.5324926992134
logistic_growth,4.383383383383383,2042.7479170104048
logistic_growth,4.396396396396397,2052.9629499188186
logistic_growth,4.40940940940941,2063.1770766771247
logistic_growth,4.4224224224224224,2073.3897826967786
logistic_growth,4.435435435435435,2083.6005537001206
logistic_growth,4.448448448448448,2093.8088757839364
logistic_growth,4.461461461461462,2104.0142355396297
logistic_growth,4.474474474474475,2114.216120168729
logistic_growth,4.4874874874874875,2124.4140175479097
logistic_growth,4.5005005005005,2134.607416379926
logistic_growth,4.513513513513513,2144.795806257416
logistic_growth,4.526526526526527,2154.978677779129
logistic_growth,4.53953953953954,2165.1555226660153
logistic_growth,4.5525525525525525,2175.3258338233422
logistic_growth,4.565565565565565,2185.489105488832
logistic_growth,4.578578578578578,2195.6448332960613
logistic_growth,4.591591591591592,2205.792514385488
logistic_growth,4.604604604604605,2215.931647519922
logistic_growth,4.617617617617618,2226.0617331431063
logistic_growth,4.63063063063063,2236.1822735234637
logistic_growth,4.643643643643643,2246.29277281647
logistic_growth,4.656656656656657,2256.392737169318
logistic_growth,4.66966966966967,2266.481674834557
logistic_growth,4.682682682682683,2276.559096224597
logistic_growth,4.6956956956956954,2286.6245140495444
logistic_growth,4.708708708708708,2296.677443377925
logistic_growth,4.721721721721722,2306.717401733965
logistic_growth,4.734734734734735,2316.743909208208
logistic_growth,4.747747747747748,2326.756488507467
logistic_growth,4.7607607607607605,2336.7546650853415
logistic_growth,4.773773773773774,2346.7379672007014
logistic_growth,4.786786786786787,2356.705926006686
logistic_growth,4.7997997997998,2366.658075657163
logistic_growth,4.812812812812813,2376.5939533517403
logistic_growth,4.8258258258258255,2386.513099457677
logistic_growth,4.838838838838839,2396.4150575655813
logistic_growth,4.851851851851852,2406.2993745693793
logistic_growth,4.864864864864865,2416.1656007675483
logistic_growth,4.877877877877878,2426.0132899028745
logistic_growth,4.890890890890891,2435.8419992746435
logistic_growth,4.903903903903904,2445.6512897910297
logistic_growth,4.916916916916917,2455.4407260394596
logistic_growth,4.92992992992993,2465.209876381634
logistic_growth,4.942942942942943,2474.958312987795
logistic_growth,4.955955955955956,2484.685611938273
logistic_growth,4.968968968968969,2494.3913532720703
logistic_growth,4.981981981981982,2504.0751210472263
logistic_growth,4.994994994994995,2513.736503428741
logistic_growth,5.008008008008008,2523.3750927171986
logistic_growth,5.021021021021021,2532.9904854389256
logistic_growth,5.034034034034034,2542.5822823903472
logistic_growth,5.047047047047047,2552.150088688085
logistic_growth,5.06006006006006,2561.693513849116
logistic_growth,5.073073073073073,2571.2121718134977
logistic_growth,5.086086086086086,2580.7056810227564
logistic_growth,5.099099099099099,2590.1736644597527
logistic_growth,5.112112112112112,2599.615749687543
logistic_growth,5.125125125125125,2609.031568923255
logistic_growth,5.138138138138138,2618.420759052327
logistic_growth,5.151151151151151,2627.7829616951817
logistic_growth,5.1641641641641645,2637.1178232468965
logistic_growth,5.177177177177177,2646.4249948959255
logistic_growth,5.19019019019019,2655.704132698747
logistic_growth,5.203203203203203,2664.954897587527
logistic_growth,5.216216216216216,2674.176955411335
logistic_growth,5.2292292292292295,2683.369976990879
logistic_growth,5.242242242242242,2692.5336381167785
logistic_growth,5.255255255255255,2701.667619600824
logistic_growth,5.268268268268268,2710.7716073167653
logistic_growth,5.281281281281282,2719.8452921884536
logistic_growth,5.2942942942942945,2728.888370243161
logistic_growth,5.307307307307307,2737.90054264947
logistic_growth,5.32032032032032,2746.8815157080007
logistic_growth,5.333333333333333,2755.8310008521626
logistic_growth,5.346346346346347,2764.748714738358
logistic_growth,5.35935935935936,2773.6343792296525
logistic_growth,5.372372372372372,2782.4877213775335
logistic_growth,5.385385385385385,2791.3084734396048
logistic_growth,5.398398398398398,2800.096372955063
logistic_growth,5.411411411411412,2808.8511627206544
logistic_growth,5.424424424424425,2817.5725907587544
logistic_growth,5.4374374374374375,2826.2604103625563
logistic_growth,5.45045045045045,2834.914380119019
logistic_growth,5.463463463463463,2843.534263879103
logistic_growth,5.476476476476477,2852.1198307590607
logistic_growth,5.48948948948949,2860.670855176553
logistic_growth,5.5025025025025025,2869.1871168270363
logistic_growth,5.515515515515515,2877.668400662396
logistic_growth,5.528528528528528,2886.1144969249353
logistic_growth,5.541541541541542,2894.525201134146
logistic_growth,5.554554554554555,2902.900314050408
logistic_growth,5.5675675675675675,2911.2396416964666
logistic_growth,5.58058058058058,2919.5429953546345
logistic_growth,5.593593593593593,2927.8101915259567
logistic_growth,5.606606606606607,2936.0410519361562
logistic_growth,5.61961961961962,2944.235403532761
logistic_growth,5.632632632632633,2952.3930784461845
logistic_growth,5.645645645645645,2960.5139139881617
logistic_growth,5.658658658658658,2968.5977526433217
logistic_growth,5.671671671671672,2976.6444420277107
logistic_growth,5.684684684684685,2984.653834885175
logistic_growth,5.697697697697698,2992.6257890721627
logistic_growth,5.7107107107107105,3000.560167514587
logistic_growth,5.723723723723723,3008.4568382014204
logistic_growth,5.736736736736737,3016.3156741633243
logistic_growth,5.74974974974975,3024.136553428413
logistic_growth,5.762762762762763,3031.9193590126706
logistic_growth,5.7757757757757755,3039.663978892937
logistic_growth,5.788788788788789,3047.3703059619293
logistic_growth,5.801801801801802,3055.0382380153524
logistic_growth,5.814814814814815,3062.667677719712
logistic_growth,5.827827827827828,3070.2585325668015
logistic_growth,5.8408408408408405,3077.8107148576714
logistic_growth,5.853853853853854,3085.3241416647675
logistic_growth,5.866866866866867,3092.7987347884546
logistic_growth,5.87987987987988,3100.2344207365672
logistic_growth,5.892892892892893,3107.6311306780476
logistic_growth,5.905905905905906,3114.98880040739
logistic_growth,5.918918918918919,3122.307370315375
logistic_growth,5.931931931931932,3129.586785338738
logistic_growth,5.944944944944945,3136.826994930213
logistic_growth,5.957957957957958,3144.0279530176585
logistic_growth,5.970970970970971,3151.189617956667
logistic_growth,5.983983983983984,3158.311952501414
logistic_growth,5.996996996996997,3165.394923752937
logistic_growth,6.01001001001001,3172.438503119474
logistic_growth,6.023023023023023,3179.4426662797487
logistic_growth,6.036036036036036,3186.4073931292123
logistic_growth,6.049049049049049,3193.3326677450264
logistic_growth,6.062062062062062,3200.2184783388757
logistic_growth,6.075075075075075,3207.064817207234
logistic_growth,6.088088088088088,3213.8716806960124
logistic_growth,6.101101101101101,3220.6390691458732
logistic_growth,6.114114114114114,3227.366986848595
logistic_growth,6.127127127127127,3234.055442005414
logistic_growth,6.14014014014014,3240.704446670834
logistic_growth,6.153153153153153,3247.314016714475
logistic_growth,6.166166166166166,3253.884171769067
logistic_growth,6.1791791791791795,3260.4149351796373
logistic_growth,6.192192192192192,3266.906333963878
logistic_growth,6.205205205205205,3273.3583987554393
logistic_growth,6.218218218218218,3279.771163758378
logistic_growth,6.231231231231231,3286.1446667017367
logistic_growth,6.2442442442442445,3292.478948782314
logistic_growth,6.257257257257257,3298.774054624848
logistic_growth,6.27027027027027,3305.030032226878
logistic_growth,6.283283283283283,3311.2469329079045
logistic_growth,6.296296296296297,3317.4248112671853
logistic_growth,6.3093093093093096,3323.5637251258336
logistic_growth,6.322322322322322,3329.6637354814106
logistic_growth,6.335335335335335,3335.7249064595626
logistic_growth,6.348348348348348,3341.7473052574605
logistic_growth,6.361361361361362,3347.7310021025764
logistic_growth,6.374374374374375,3353.6760701975777
logistic_growth,6.387387387387387,3359.582585668993
logistic_growth,6.4004004004004,3365.4506275244134
logistic_growth,6.413413413413413,3371.280277594326
logistic_growth,6.426426426426427,3377.0716204883825
logistic_growth,6.43943943943944,3382.8247435448984
logistic_growth,6.4524524524524525,3388.539736776352
logistic_growth,6.465465465465465,3394.2166928280485
logistic_growth,6.478478478478478,3399.855706923235
logistic_growth,6.491491491491492,3405.45687681364
logistic_growth,6.504504504504505,3411.0203027361754
logistic_growth,6.5175175175175175,3416.546087355971
logistic_growth,6.53053053053053,3422.034335725119
logistic_growth,6.543543543543543,3427.485155231161
logistic_growth,6.556556556556557,3432.898655545668
logistic_growth,6.56956956956957,3438.274948583672
logistic_growth,6.5825825825825826,3443.614148449508
logistic_growth,6.595595595595595,3448.916371390963
logistic_growth,6.608608608608608,3454.181735755536
logistic_growth,6.621621621621622,3459.410361936361
logistic_growth,6.634634634634635,3464.6023723327226
logistic_growth,6.647647647647648,3469.757891300635
logistic_growth,6.66066066066066,3474.8770451034206
logistic_growth,6.673673673673673,3479.959961873292
logistic_growth,6.686686686686687,3485.006771558601
logistic_growth,6.6996996996997,3490.0176058825396
logistic_growth,6.712712712712713,3494.9925982991986
logistic_growth,6.7257257257257255,3499.931883943537
logistic_growth,6.738738738738738,3504.8355995943193
logistic_growth,6.751751751751752,3509.703883626435
logistic_growth,6.764764764764765,3514.536875965608
logistic_growth,6.777777777777778,3519.334718051474
logistic_growth,6.7907907907907905,3524.0975527875066
logistic_growth,6.803803803803804,3528.8255245044434
logistic_growth,6.816816816816817,3533.518778916716
logistic_growth,6.82982982982983,3538.1774630772875
logistic_growth,6.842842842842843,3542.8017253431663
logistic_growth,6.8558558558558556,3547.391715329694
logistic_growth,6.868868868868869,3551.9475838705844
logistic_growth,6.881881881881882,3556.4694829820514
logistic_growth,6.894894894894895,3560.957565816816
logistic_growth,6.907907907907908,3565.4119866309306
logistic_growth,6.920920920920921,3569.8329007433285
logistic_growth,6.933933933933934,3574.220464494032
logistic_growth,6.946946946946947,3578.5748352130813
logistic_growth,6.95995995995996,3582.896171177215
logistic_growth,6.972972972972973,3587.1846315755993
logistic_growth,6.985985985985986,3591.440376474878
logistic_growth,6.998998998998999,3595.663566778073
logistic_growth,7.012012012012012,3599.854364194916
logistic_growth,7.025025025025025,3604.0129312039007
logistic_growth,7.038038038038038,3608.139431015491
logistic_growth,7.051051051051051,3612.234027543438
logistic_growth,7.064064064064064,3616.2968853648063
logistic_growth,7.077077077077077,3620.3281696911067
logistic_growth,7.09009009009009,3624.3280463344577
logistic_growth,7.103103103103103,3628.2966816719027
logistic_growth,7.116116116116116,3632.234242618941
logistic_growth,7.129129129129129,3636.1408965941023
logistic_growth,7.142142142142142,3640.016811487825
logistic_growth,7.155155155155155,3643.8621556354797
logistic_growth,7.168168168168168,3647.6770977817628
logistic_growth,7.181181181181181,3651.4618070556917
logistic_growth,7.1941941941941945,3655.216452940036
logistic_growth,7.207207207207207,3658.941205239486
logistic_growth,7.22022022022022,3662.636234057773
logistic_growth,7.233233233233233,3666.3017097649868
logistic_growth,7.246246246246246,3669.937802972055
logistic_growth,7.2592592592592595,3673.5446845051442
logistic_growth,7.272272272272272,3677.1225253749208
logistic_growth,7.285285285285285,3680.671496755133
logistic_growth,7.298298298298298,3684.191769954693
logistic_growth,7.311311311311312,3687.6835163907267
logistic_growth,7.324324324324325,3691.1469075682007
logistic_growth,7.337337337337337,3694.5821150506226
logistic_growth,7.35035035035035,3697.9893104395783
logistic_growth,7.363363363363363,3701.368665350475
logistic_growth,7.376376376376377,3704.720351386923
logistic_growth,7.38938938938939,3708.0445401223546
logistic_growth,7.402402402402402,3711.3414030746794
logistic_growth,7.415415415415415,3714.6111116844645
logistic_growth,7.428428428428428,3717.8538372963408
logistic_growth,7.441441441441442,3721.0697511337626
logistic_growth,7.454454454454455,3724.259024282112
logistic_growth,7.4674674674674675,3727.421827667345
logistic_growth,7.48048048048048,3730.55833203408
logistic_growth,7.493493493493493,3733.668707930337
logistic_growth,7.506506506506507,3736.753125684842
logistic_growth,7.51951951951952,3739.8117553900233
logistic_growth,7.5325325325325325,3742.844766884812
logistic_growth,7.545545545545545,3745.8523297337083
logistic_growth,7.558558558558558,3748.8346132129805
logistic_growth,7.571571571571572,3751.791786291721
logistic_growth,7.584584584584585,3754.724017614142
logistic_growth,7.597597597597598,3757.631475486498
logistic_growth,7.61061061061061,3760.5143278574183
logistic_growth,7.623623623623623,3763.372742305088
logistic_growth,7.636636636636637,3766.206886021303
logistic_growth,7.64964964964965,3769.016925794902
logistic_growth,7.662662662662663,3771.8030280004505
logistic_growth,7.675675675675675,3774.5653585816
logistic_growth,7.688688688688688,3777.3040830375553
logistic_growth,7.701701701701702,3780.0193664115327
logistic_growth,7.714714714714715,3782.711373274524
logistic_growth,7.727727727727728,3785.380267715381
logistic_growth,7.7407407407407405,3788.0262133271763
logistic_growth,7.753753753753754,3790.6493731938413
logistic_growth,7.766766766766767,3793.2499098812364
logistic_growth,7.77977977977978,3795.827985422819
logistic_growth,7.792792792792793,3798.3837613098653
logistic_growth,7.8058058058058055,3800.9173984811
logistic_growth,7.818818818818819,3803.429057309981
logistic_growth,7.831831831831832,3805.918897597147
logistic_growth,7.844844844844845,3808.3870785587656
logistic_growth,7.857857857857858,3810.8337588164923
logistic_growth,7.870870870870871,3813.2590963902057
logistic_growth,7.883883883883884,3815.6632486861768
logistic_growth,7.896896896896897,3818.0463724904453
logistic_growth,7.90990990990991,3820.4086239594517
logistic_growth,7.922922922922923,3822.750158610787
logistic_growth,7.935935935935936,3825.071131317446
logistic_growth,7.948948948948949,3827.3716962980543
logistic_growth,7.961961961961962,3829.652007109964
logistic_growth,7.974974974974975,3831.9122166431434
logistic_growth,7.987987987987988,3834.1524771110535
logistic_growth,8.001001001001,3836.372940046165
logistic_growth,8.014014014014014,3838.5737562922623
logistic_growth,8.027027027027026,3840.755075997764
logistic_growth,8.04004004004004,3842.9170486116036
logistic_growth,8.053053053053054,3845.059822875331
logistic_growth,8.066066066066066,3847.1835468188942
logistic_growth,8.07907907907908,3849.2883677554037
logistic_growth,8.092092092092091,3851.374432274704
logistic_growth,8.105105105105105,3853.4418862405205
logistic_growth,8.118118118118119,3855.490874784274
logistic_growth,8.13113113113113,3857.5215423008467
logistic_growth,8.144144144144144,3859.5340324455906
logistic_growth,8.157157157157156,3861.528488128376
logistic_growth,8.17017017017017,3863.5050515115554
logistic_growth,8.183183183183184,3865.46386400543
logistic_growth,8.196196196196196,3867.405066264431
logistic_growth,8.20920920920921,3869.328798185409
logistic_growth,8.222222222222221,3871.2351989029135
logistic_growth,8.235235235235235,3873.1244067871203
logistic_growth,8.248248248248249,3874.996559441624
logistic_growth,8.26126126126126,3876.8517936995017
logistic_growth,8.274274274274275,3878.6902456227112
logistic_growth,8.287287287287286,3880.5120504986758
logistic_growth,8.3003003003003,3882.317342838395
logistic_growth,8.313313313313314,3884.1062563757177
logistic_growth,8.326326326326326,3885.878924064048
logistic_growth,8.33933933933934,3887.635478076053
logistic_growth,8.352352352352352,3889.376049802021
logistic_growth,8.365365365365365,3891.1007698478993
logistic_growth,8.378378378378379,3892.8097680356736
logistic_growth,8.391391391391391,3894.5031734010354
logistic_growth,8.404404404404405,3896.1811141931817
logistic_growth,8.417417417417417,3897.843717874743
logistic_growth,8.43043043043043,3899.4911111199426
logistic_growth,8.443443443443444,3901.1234198156676
logistic_growth,8.456456456456456,3902.74076906027
logistic_growth,8.46946946946947,3904.343283163464
logistic_growth,8.482482482482482,3905.9310856473207
logistic_growth,8.495495495495495,3907.5042992450026
logistic_growth,8.508508508508509,3909.0630459019508
logistic_growth,8.521521521521521,3910.6074467762674
logistic_growth,8.534534534534535,3912.137622238306
logistic_growth,8.547547547547548,3913.653691872602
logistic_growth,8.56056056056056,3915.1557744773404
logistic_growth,8.573573573573574,3916.643988065641
logistic_growth,8.586586586586586,3918.118449867023
logistic_growth,8.5995995995996,3919.57927632719
logistic_growth,8.612612612612613,3921.0265831102734
logistic_growth,8.625625625625625,3922.460485099531
logistic_growth,8.63863863863864,3923.8810963983124
