Image,Area µm^2
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-0_A2.tif,102335.4
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-0_A5.tif,141500.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-0_B2.tif,138327.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-0_B5.tif,141546.5
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-0_C2.tif,152181.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-0_C5.tif,187982.7
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-1_A2.tif,162597.6
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-1_A5.tif,148333.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-1_B2.tif,185060.2
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-1_B5.tif,234023.8
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-1_C2.tif,242976.8
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-1_C5.tif,261952
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-2_A2.tif,242713.7
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-2_A5.tif,202408
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-2_B2.tif,112520.6
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-2_B5.tif,209900.8
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-2_C2.tif,217485
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-2_C5.tif,247350
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-3_A2.tif,108427.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-3_A5.tif,179334.4
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-3_B2.tif,172818.4
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-3_B5.tif,203034.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-3_C2.tif,147989.4
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-3_C5.tif,188747.1
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-4_A2.tif,269932.9
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-4_A5.tif,303820.6
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-4_B2.tif,166589.8
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-4_B5.tif,207463.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-4_C2.tif,305781.6
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-4_C5.tif,154622.8
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-5_A2.tif,200614.1
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-5_A5.tif,267853
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-5_B2.tif,110156.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-5_B5.tif,140764.3
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-5_C2.tif,103335
50-50_A2780_20and30_IC50treat_Day10_TXR_Tile-5_C5.tif,124233.7
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-0_A2.tif,91987.6
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-0_A5.tif,219091
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-0_B2.tif,159580.6
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-0_B5.tif,196927.1
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-0_C2.tif,174949.1
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-0_C5.tif,276409.4
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-1_A2.tif,215124.7
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-1_A5.tif,170439.3
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-1_B2.tif,186728.2
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-1_B5.tif,245387.4
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-1_C2.tif,233060.3
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-1_C5.tif,265767
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-2_A2.tif,292580.9
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-2_A5.tif,328331.6
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-2_B2.tif,89940.2
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-2_B5.tif,341699.4
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-2_C2.tif,270106.6
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-2_C5.tif,362963.3
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-3_A2.tif,124876.2
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-3_A5.tif,133668.2
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-3_B2.tif,140192.4
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-3_B5.tif,123092.4
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-3_C2.tif,127334
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-3_C5.tif,139945
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-4_A2.tif,252730.3
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-4_A5.tif,269048.6
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-4_B2.tif,123896.4
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-4_B5.tif,206039.6
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-4_C2.tif,240192.9
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-4_C5.tif,164867.5
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-5_A2.tif,164132
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-5_A5.tif,222161.9
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-5_B2.tif,83259.1
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-5_B5.tif,110364
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-5_C2.tif,84381.6
50-50_A2780_20and30_IC50treat_Day11_TXR_Tile-5_C5.tif,95667.5
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-0_A2.tif,96358.8
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-0_A5.tif,129317.4
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-0_B2.tif,242300.8
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-0_B5.tif,85380.7
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-0_C2.tif,70244.8
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-0_C5.tif,150618.4
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-1_A2.tif,242370.9
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-1_A5.tif,399495.1
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-1_B2.tif,345718.5
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-1_B5.tif,136262.2
50-50_A2780_20and30_IC50treat_Day12_TXR_Tile-1_C2.tif,174242.6
