time,count,source_file,component,density,mix,replicate
13.0,3297.68,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,2
13.0,3202.26,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,3
13.0,3469.21,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,4
13.0,2390.29,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,5
13.0,2868.09,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,6
14.0,2196.98,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,1
14.0,1943.39,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,2
14.0,2243.79,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,3
14.0,1720.71,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,4
14.0,1857.1,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,5
14.0,1577.59,measure_50-50A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,50-50,6
1.0,170.53,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
1.0,124.7,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
1.0,164.33,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
1.0,119.77,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
1.0,151.92,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
1.0,194.43,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
2.0,313.38,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
2.0,288.5,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
2.0,264.4,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
2.0,209.58,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
2.0,266.82,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
2.0,368.56,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
3.0,470.73,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
3.0,375.42,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
3.0,435.14,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
3.0,358.28,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
3.0,414.78,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
3.0,496.1,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
4.0,595.34,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
4.0,458.45,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
4.0,563.84,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
4.0,485.69,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
4.0,590.18,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
4.0,682.19,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
5.0,869.57,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
5.0,655.95,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
5.0,782.79,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
5.0,865.45,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
5.0,825.49,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
5.0,1103.46,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
6.0,1010.65,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
6.0,824.71,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
6.0,791.2,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
6.0,797.06,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
6.0,990.02,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
6.0,1179.89,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
7.0,1149.46,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
7.0,1363.61,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
7.0,1231.47,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
7.0,1473.09,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
7.0,1345.83,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
7.0,1788.81,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
8.0,1073.88,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
8.0,888.26,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
8.0,831.81,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
8.0,978.51,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
8.0,1192.12,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
8.0,1033.8,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
9.0,1323.14,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
9.0,1151.6,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
9.0,983.27,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
9.0,1377.34,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
9.0,1363.16,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
9.0,1527.28,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
10.0,1175.11,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
10.0,1139.45,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
10.0,1009.05,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
10.0,1355.26,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
10.0,1418.16,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
10.0,1614.08,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
11.0,1388.18,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
11.0,1661.72,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
11.0,1009.84,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
11.0,1814.85,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
11.0,1569.71,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
11.0,2095.23,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
12.0,930.57,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
12.0,1588.22,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
12.0,1710.01,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
12.0,871.56,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
12.0,860.76,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
12.0,1140.84,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
13.0,1051.62,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
13.0,1737.68,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
13.0,1130.56,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
13.0,1558.78,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
13.0,909.79,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
13.0,1309.65,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
14.0,1122.74,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,1
14.0,1158.25,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,2
14.0,1220.06,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,3
14.0,948.9,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,4
14.0,868.31,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,5
14.0,743.58,measure_50-50A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,50-50,6
1.0,17.5,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
1.0,39.47,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
1.0,25.25,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
1.0,30.24,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
1.0,20.94,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
1.0,28.19,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
2.0,25.81,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
2.0,63.15,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
2.0,38.09,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
2.0,35.38,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
2.0,40.78,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
2.0,49.42,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
3.0,45.33,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
3.0,125.57,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
3.0,46.34,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
3.0,54.45,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
3.0,39.03,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
3.0,75.93,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
4.0,78.21,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
4.0,186.29,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
4.0,121.67,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
4.0,161.99,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
4.0,81.58,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
4.0,138.27,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
5.0,138.15,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
5.0,331.89,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
5.0,180.92,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
5.0,138.18,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
5.0,158.26,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
5.0,169.51,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
6.0,226.55,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
6.0,379.09,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
6.0,218.28,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
6.0,291.96,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
6.0,244.25,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
6.0,214.26,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
7.0,377.25,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
7.0,551.14,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
7.0,273.54,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
7.0,533.88,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
7.0,420.72,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
7.0,428.72,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
8.0,439.24,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
8.0,678.44,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
8.0,341.19,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
8.0,469.91,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
8.0,779.39,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
8.0,445.97,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
9.0,799.61,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
9.0,1218.2,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
9.0,547.93,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
9.0,954.66,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
9.0,1150.68,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
9.0,731.8,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
10.0,1341.27,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
10.0,1668.26,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
10.0,958.8,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
10.0,1153.48,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
10.0,1289.14,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
10.0,1158.07,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
11.0,2199.51,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
11.0,2262.82,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
11.0,1427.46,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
11.0,1896.38,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
11.0,1845.35,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
11.0,1749.29,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
12.0,1811.13,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
12.0,1433.29,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
12.0,994.77,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
12.0,998.27,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
12.0,1671.44,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
12.0,717.52,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
13.0,2614.74,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
13.0,2413.08,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
13.0,1909.95,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
13.0,2399.25,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
13.0,2866.66,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
13.0,1444.23,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
14.0,1855.4,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,1
14.0,1732.94,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,2
14.0,1065.56,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,3
14.0,1235.55,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,4
14.0,1963.31,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,5
14.0,1195.11,measure_75-25A2780cisIC50tre1uM_5000Thres_well_day_averages.csv,resistant,20k,75-25,6
1.0,129.99,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
1.0,281.32,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
1.0,138.1,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
1.0,217.32,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
1.0,207.68,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
1.0,327.28,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
2.0,211.67,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
2.0,518.45,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
2.0,194.72,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
2.0,424.05,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
2.0,390.67,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
2.0,630.67,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
3.0,321.1,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
3.0,810.65,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
3.0,339.83,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
3.0,624.21,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
3.0,460.73,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
3.0,898.9,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
4.0,387.51,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
4.0,1121.3,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
4.0,450.36,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
4.0,749.75,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
4.0,656.51,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
4.0,1140.36,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
5.0,718.3,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
5.0,1536.53,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
5.0,641.15,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
5.0,1252.07,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
5.0,979.9,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
5.0,1464.65,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
6.0,743.31,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
6.0,1740.37,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
6.0,681.52,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
6.0,1404.44,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
6.0,1120.78,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
6.0,1647.26,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
7.0,1206.71,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
7.0,2271.41,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
7.0,598.48,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
7.0,1952.3,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
7.0,1641.55,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
7.0,2150.86,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
8.0,747.95,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
8.0,1653.05,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
8.0,1012.7,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
8.0,1460.75,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
8.0,1798.82,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
8.0,1829.27,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
9.0,1090.22,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
9.0,2234.26,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
9.0,1322.61,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
9.0,2109.75,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
9.0,1936.86,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
9.0,2288.54,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
10.0,1663.42,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
10.0,2640.13,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
10.0,1512.52,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
10.0,2737.6,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
10.0,1950.82,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
10.0,2321.17,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
11.0,1845.98,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,1
11.0,2343.35,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,2
11.0,1663.22,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,3
11.0,2807.89,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,4
11.0,1741.06,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,5
11.0,2396.37,measure_75-25A2780IC50tre1uM_2000Thres_well_day_averages.csv,sensitive,20k,75-25,6
