density,mix,nominal_sensitive_fraction,fixed_total_u0,fixed_sensitive_u0,fixed_resistant_u0,first_observed_sensitive,first_observed_resistant,first_observed_total,observed_sensitive_fraction,fraction_difference,initial_condition_strategy,mix_strategy
20k,25-75,0.25,67.0,16.75,50.25,99.62333333333333,88.58666666666666,188.20999999999998,0.529320085719852,0.279320085719852,"fixed nominal day-zero total (67 for 20k, 100 for 30k) split by mix",first mix fraction initializes sensitive; second initializes cis-resistant
20k,50-50,0.5,67.0,33.5,33.5,154.28,51.281666666666666,205.56166666666667,0.7505290383258876,0.2505290383258876,"fixed nominal day-zero total (67 for 20k, 100 for 30k) split by mix",first mix fraction initializes sensitive; second initializes cis-resistant
20k,75-25,0.75,67.0,50.25,16.75,216.94833333333335,26.93166666666667,243.88000000000002,0.8895700071073205,0.13957000710732048,"fixed nominal day-zero total (67 for 20k, 100 for 30k) split by mix",first mix fraction initializes sensitive; second initializes cis-resistant
30k,25-75,0.25,100.0,25.0,75.0,92.28666666666668,87.41333333333334,179.70000000000002,0.5135596364310888,0.2635596364310888,"fixed nominal day-zero total (67 for 20k, 100 for 30k) split by mix",first mix fraction initializes sensitive; second initializes cis-resistant
30k,50-50,0.5,100.0,50.0,50.0,165.45833333333334,53.36166666666666,218.82,0.7561389879048229,0.2561389879048229,"fixed nominal day-zero total (67 for 20k, 100 for 30k) split by mix",first mix fraction initializes sensitive; second initializes cis-resistant
30k,75-25,0.75,100.0,75.0,25.0,218.08333333333334,28.45,246.53333333333333,0.884599783666847,0.134599783666847,"fixed nominal day-zero total (67 for 20k, 100 for 30k) split by mix",first mix fraction initializes sensitive; second initializes cis-resistant
