cell_line,model,pooling_mode,eligible_for_inheritance,diagnostic_model,bic,ssr,scaled_ssr,n_parameters,n_points,n_densities,n_mixes,n_monoculture_trajectories,n_coculture_component_trajectories,inherited_timing_hypothesis,parameter_scope,initial_condition_strategy,residual_scaling,boundary_issue,params,delta_bic,rank
A2780Naive+A2780cis,load_plus_tolerant_context,linked_global,true,false,-1145.7578845218889,5.604208673664472e7,8.562780768484194,15,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,true,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :beta_naive, :beta_cis, :log_cis_tolerant_context, :cis_tolerant_logit_shift], values = [4.999989257539974, 1.2523136898886182, 2.232057612521176, 0.5417180299402324, -0.0487901624540802, 4.749824790198794, 0.3188421377643444, 0.5743665873794508, 0.023554025831355328, 2.418362177230118, 6.906900257133545, -2.2244142157462017, -2.95312964480568, -6.748160167538817, 2.9999911672176856], package_api = ""GrowthParameterEstimation.run_joint_fit + profile_joint_fit_bounds_two_sided"")",0.0,1
A2780Naive+A2780cis,load_scaled,linked_global,true,false,-1102.222872369101,7.188200998373446e7,10.09074980951841,13,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :beta_naive, :beta_cis], values = [4.999999999999977, 1.2365845032853278, 2.34639244938291, 0.5176527474221626, -0.04879016416943182, 4.986696827958624, 0.3227873668338636, 0.5842194394095424, 0.023687993594834898, 2.4398809057884687, 6.99999998520288, -1.7336074138574287, -2.1320657180348666], package_api = ""GrowthParameterEstimation.run_joint_fit"")",43.535012152787885,2
A2780Naive+A2780cis,load_plus_tolerant_growth_context,linked_global,true,false,-1074.2941676164469,7.148968933010514e7,10.410363458146069,16,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :beta_naive, :beta_cis, :log_cis_tolerant_context, :cis_tolerant_logit_shift, :log_cis_tolerant_growth_context], values = [4.999999999999977, 1.2274724511779758, 2.3650814207544397, 0.512807481629412, -0.0463506556557587, 4.999999996157185, 0.3197192978608929, 0.5785038437569381, 0.023609959921907175, 2.454654747421013, 6.966946131983687, -1.494270817010713, 0.15240530395656648, -1.5764195898250732, -0.1153798240668551, 0.02429999184644538], package_api = ""GrowthParameterEstimation.run_joint_fit"")",71.46371690544197,3
A2780Naive+A2780cis,subpopulation_load_scaled,linked_global,true,false,-1071.3768044408973,7.922486571471022e7,10.87112385713749,14,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :beta_naive, :beta_cis_sensitive, :beta_cis_tolerant], values = [4.999999999999977, 1.2332342022740537, 2.3604757153267224, 0.516510381227235, -0.04879016416943182, 4.999999999999977, 0.3198375472836628, 0.5791311333799434, 0.02361888953927621, 2.4331756930330237, 6.998228416531566, -1.558380358219688, 0.3277993239763082, -1.1148274579984745], package_api = ""GrowthParameterEstimation.run_joint_fit"")",74.38108008099152,4
A2780Naive+A2780cis,fully_free_context_diagnostic,linked_global,false,true,-1066.9634338385147,6.40196862800568e7,9.590206978439793,22,336,2,3,12,12,cis_onset_only,separate monoculture and coculture intrinsic drug vectors; diagnostic only,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :coculture_naive_emax, :coculture_naive_ec50_effect, :coculture_naive_hill_n, :coculture_naive_lambda, :coculture_naive_log_contrast_density, :coculture_cis_emax_sensitive, :coculture_cis_emax_tolerant, :coculture_cis_f_tolerant0, :coculture_cis_log_contrast_density, :coculture_naive_t_onset, :coculture_cis_t_onset], values = [4.999999906040257, 1.221939546798421, 2.345637663282158, 0.5157645845871318, -0.04879016416911949, 4.999999618490713, 0.31902966952353073, 0.5785822352732226, 0.023465468832157374, 2.436910630663883, 6.87256273685538, 4.972896996197151, 1.395310318184699, 2.957544788275813, 4.201191598554721, -0.04879016408345717, 4.999995561359543, 0.014719558815061998, 0.7069328850994056, 0.021341191747460478, 1.4306164775853414, 6.357844303484553], package_api = ""GrowthParameterEstimation.run_joint_fit"")",78.79445068337418,5
A2780Naive+A2780cis,load_plus_context_amplitude,linked_global,true,false,-1058.4555165260567,8.177825862340303e7,11.10342333921955,15,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :beta_naive, :beta_cis, :log_context_amplitude_naive, :log_context_amplitude_cis], values = [4.999999999999977, 1.235825938334789, 2.3605726009659422, 0.5157637407512029, -0.04879016416943182, 4.999999992734362, 0.31984669701078755, 0.5802509297654003, 0.023537531059604794, 2.437559345076844, 6.989365085924965, -1.5065429013305098, -0.836213763706442, -0.002262399144019406, 0.005465805179967198], package_api = ""GrowthParameterEstimation.run_joint_fit"")",87.30236799583213,6
A2780Naive+A2780cis,competitor_scaled,linked_global,true,false,-1030.5541143522678,8.797461203135686e7,12.489883776840127,13,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :beta_naive, :beta_cis], values = [4.749998181075486, 1.2371153274372835, 2.4063155941268928, 0.5213041532846023, -0.04879016416943182, 4.999999999997769, 0.3168917154709768, 0.5860743149306995, 0.02336763848869534, 2.4563286522549754, 6.9998313659627485, -2.4253753636006623, -0.6579926353577092], package_api = ""GrowthParameterEstimation.run_joint_fit"")",115.20377016962107,7
A2780Naive+A2780cis,strict_inheritance,linked_global,true,false,-971.0712975266619,9.281561977436575e7,15.43406181887399,11,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset], values = [4.749998181075486, 1.2805114683675034, 2.457037970454268, 0.5066770650361648, -0.04879016416943182, 4.749824790198794, 0.3256845768406515, 0.5830537081402035, 0.02300286266621822, 2.334033448869393, 6.986015141806381], package_api = ""GrowthParameterEstimation.run_joint_fit"")",174.686586995227,8
A2780Naive+A2780cis,tolerant_context_shift,linked_global,true,false,-943.3774707360657,8.857839776186743e7,16.18966887877777,13,336,2,3,12,12,cis_onset_only,one intrinsic lineage-specific drug vector shared across monoculture and coculture,fixed day-zero density totals; coculture split by nominal mix and inherited cis tolerant fraction,trajectory peak across combined 24-trajectory objective,false,"(names = [:naive_emax, :naive_ec50_effect, :naive_hill_n, :naive_lambda, :naive_log_contrast_density, :cis_emax_sensitive, :cis_emax_tolerant, :cis_f_tolerant0, :cis_log_contrast_density, :naive_t_onset, :cis_t_onset, :log_cis_tolerant_context, :cis_tolerant_logit_shift], values = [4.749998181075486, 1.2467853796688604, 2.3850939052464373, 0.5079273341424622, -0.0487881642850185, 4.749824790198794, 0.3184354235971886, 0.5736463212006004, 0.02344034588352751, 2.4304225994586015, 6.885738621195099, 0.43040862152516723, 2.9707511305743513], package_api = ""GrowthParameterEstimation.run_joint_fit"")",202.38041378582318,9
