time,count,source_file,component,density,mix,replicate
1.0,52.61,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
1.0,49.23,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
2.0,130.99,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
2.0,93.73,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
2.0,86.12,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
3.0,236.2,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
3.0,149.12,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
3.0,149.41,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
4.0,439.21,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
4.0,345.52,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
4.0,302.26,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
5.0,918.61,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
5.0,699.38,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
5.0,654.31,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
6.0,1206.52,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
6.0,1077.83,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
6.0,973.97,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
7.0,1715.12,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
7.0,1600.35,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
7.0,1383.58,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
8.0,2028.77,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
8.0,2019.73,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
8.0,1783.2,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
9.0,2633.67,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
9.0,2468.65,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
9.0,2237.33,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
10.0,1775.87,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
10.0,1759.68,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
10.0,1938.27,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
11.0,3250.9,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
11.0,3204.08,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
11.0,3294.22,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
12.0,1530.98,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
12.0,1703.11,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
12.0,1661.1,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
13.0,2607.07,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
13.0,2767.95,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
13.0,2645.8,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
14.0,1889.4,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,1
14.0,1609.27,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,2
14.0,1556.07,measure_25-75A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,25-75,3
1.0,21.36,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
1.0,11.12,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
1.0,6.79,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
2.0,52.24,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
2.0,37.13,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
2.0,28.53,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
3.0,170.48,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
3.0,98.75,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
3.0,100.31,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
4.0,405.28,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
4.0,267.56,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
4.0,232.84,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
5.0,981.64,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
5.0,756.82,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
5.0,635.45,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
6.0,966.02,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
6.0,617.3,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
6.0,594.83,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
7.0,1702.15,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
7.0,1305.45,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
7.0,947.48,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
8.0,1805.86,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
8.0,1487.49,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
8.0,1247.86,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
9.0,1536.06,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
9.0,1630.14,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
9.0,1138.12,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
10.0,1735.36,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
10.0,1519.54,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
10.0,1667.46,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
11.0,2198.48,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
11.0,2120.83,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
11.0,2550.39,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
12.0,1407.19,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
12.0,2107.14,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
12.0,1789.95,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
13.0,2251.89,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
13.0,2491.56,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
13.0,2538.66,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
14.0,2015.42,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,1
14.0,1992.16,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,2
14.0,1983.15,measure_25-75A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,25-75,3
1.0,43.05,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
1.0,34.69,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
1.0,27.05,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
2.0,74.35,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
2.0,59.14,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
2.0,44.71,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
3.0,126.53,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
3.0,112.93,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
3.0,75.98,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
4.0,251.91,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
4.0,197.28,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
4.0,205.63,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
5.0,465.17,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
5.0,390.12,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
5.0,350.39,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
6.0,401.15,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
6.0,330.68,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
6.0,313.37,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
7.0,563.95,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
7.0,554.06,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
7.0,496.52,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
8.0,825.26,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
8.0,739.77,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
8.0,679.72,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
9.0,865.71,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
9.0,735.05,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
9.0,846.74,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
10.0,675.93,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
10.0,543.44,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
10.0,598.38,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
11.0,1052.19,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
11.0,758.89,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
11.0,904.8,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
12.0,545.24,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
12.0,461.39,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
12.0,482.07,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
13.0,802.96,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
13.0,549.36,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
13.0,682.65,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
14.0,465.35,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,1
14.0,380.96,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,2
14.0,420.62,measure_50-50A2780cisCoUntreat_4500Thres_well_day_averages.csv,resistant,30k,50-50,3
1.0,32.16,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
1.0,31.89,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
1.0,20.42,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
2.0,86.0,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
2.0,103.08,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
2.0,56.01,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
3.0,236.83,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
3.0,253.66,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
3.0,151.41,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
4.0,569.72,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
4.0,623.77,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
4.0,526.21,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
5.0,1462.16,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
5.0,1332.02,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
5.0,1302.89,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
6.0,930.35,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
6.0,1070.08,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
6.0,863.66,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
7.0,1775.8,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
7.0,1819.55,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
7.0,1695.3,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
8.0,1983.65,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
8.0,2283.35,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
8.0,1830.59,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
9.0,1915.13,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
9.0,2178.94,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
9.0,2199.91,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
10.0,2404.23,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
10.0,2577.73,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
10.0,2222.73,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
11.0,2742.47,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
11.0,2918.17,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
11.0,2847.69,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
12.0,2384.17,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
12.0,2719.94,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
12.0,2549.2,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
13.0,2931.14,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
13.0,3154.48,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
13.0,2567.82,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
14.0,2773.63,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,1
14.0,3348.94,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,2
14.0,2211.97,measure_50-50A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,50-50,3
1.0,25.64,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
1.0,22.71,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
1.0,28.05,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
2.0,40.23,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
2.0,48.93,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
2.0,42.31,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
3.0,63.15,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
3.0,73.31,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
3.0,65.26,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
4.0,131.84,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
4.0,127.17,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
4.0,107.4,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
5.0,210.92,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
5.0,233.53,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
5.0,194.14,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
6.0,194.07,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
6.0,197.59,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
6.0,154.38,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
7.0,229.41,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
7.0,296.73,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
7.0,287.9,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
8.0,459.67,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
8.0,417.05,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
8.0,404.0,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
9.0,442.31,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
9.0,428.4,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
9.0,395.3,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
10.0,370.38,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
10.0,384.0,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
10.0,334.1,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
11.0,456.32,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
11.0,385.96,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
11.0,416.35,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
12.0,270.16,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
12.0,774.92,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
13.0,388.36,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
13.0,282.05,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
13.0,311.15,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
14.0,231.73,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,1
14.0,201.17,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,2
14.0,203.65,measure_75-25A2780cisCoUntreat_4000Thres_well_day_averages.csv,resistant,30k,75-25,3
1.0,36.52,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
1.0,23.2,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
1.0,33.03,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
2.0,106.57,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
2.0,94.04,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
2.0,89.55,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
3.0,301.0,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
3.0,225.55,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
3.0,212.55,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
4.0,811.42,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
4.0,654.49,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
4.0,735.78,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
5.0,1551.58,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
5.0,1211.4,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
5.0,1284.72,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
6.0,403.3,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
6.0,929.86,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
6.0,306.7,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
7.0,2101.87,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
7.0,1694.31,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
7.0,1793.3,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
8.0,2555.67,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
8.0,2287.78,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
8.0,2143.86,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
9.0,2378.86,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
9.0,1888.04,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
9.0,2388.11,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
10.0,3142.62,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
10.0,2447.54,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
11.0,2950.11,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
11.0,2549.17,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
11.0,2820.35,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
12.0,3339.04,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
12.0,2739.35,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
12.0,2957.53,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
13.0,3432.62,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
13.0,2849.77,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
13.0,3016.35,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
14.0,3102.19,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,1
14.0,2982.64,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,2
14.0,2967.04,measure_75-25A2780CoUntreat_2500Thres_well_day_averages.csv,sensitive,30k,75-25,3
