time,observed,predicted,fixed_day0_anchor,model,pooling_mode,density,mix,component
0.0,16.75,16.75,true,lv_asymmetric_competition,shared,20k,25-75,sensitive
1.0,12.806666666666667,34.6980865337143,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
2.0,36.586666666666666,108.99086717252547,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
3.0,105.55666666666667,320.9095507293144,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
4.0,270.2266666666667,738.3528293963425,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
5.0,849.8733333333333,1300.307999912273,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
6.0,860.2633333333333,1829.8179548444627,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
7.0,1553.246666666667,2195.6892981729347,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
8.0,1776.5566666666666,2384.8772082398946,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
9.0,1648.9166666666667,2446.7023713045337,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
10.0,2098.65,2448.649275228303,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
11.0,2367.1166666666663,2448.649275228303,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
12.0,2250.2233333333334,2448.649275228303,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
13.0,2750.683333333333,2448.649275228303,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
14.0,2685.1666666666665,2448.649275228303,false,lv_asymmetric_competition,shared,20k,25-75,sensitive
0.0,50.25,50.25,true,lv_asymmetric_competition,shared,20k,25-75,resistant
1.0,31.28333333333333,56.97227495496087,false,lv_asymmetric_competition,shared,20k,25-75,resistant
2.0,54.129999999999995,79.95479928619308,false,lv_asymmetric_competition,shared,20k,25-75,resistant
3.0,91.82,130.35750364632105,false,lv_asymmetric_competition,shared,20k,25-75,resistant
4.0,189.74333333333334,227.12059411443158,false,lv_asymmetric_competition,shared,20k,25-75,resistant
5.0,391.3,383.7740507193794,false,lv_asymmetric_competition,shared,20k,25-75,resistant
6.0,609.6966666666667,584.7035790608539,false,lv_asymmetric_competition,shared,20k,25-75,resistant
7.0,844.84,787.6808063480191,false,lv_asymmetric_competition,shared,20k,25-75,resistant
8.0,1041.4766666666667,959.8948411991017,false,lv_asymmetric_competition,shared,20k,25-75,resistant
9.0,1339.68,1096.3290376106243,false,lv_asymmetric_competition,shared,20k,25-75,resistant
10.0,1081.78,1206.7313921437412,false,lv_asymmetric_competition,shared,20k,25-75,resistant
11.0,1735.1733333333334,1293.5679501210539,false,lv_asymmetric_competition,shared,20k,25-75,resistant
12.0,986.3433333333332,1357.5918698889225,false,lv_asymmetric_competition,shared,20k,25-75,resistant
13.0,1465.8533333333335,1402.4529382403357,false,lv_asymmetric_competition,shared,20k,25-75,resistant
14.0,1085.67,1432.7111073800202,false,lv_asymmetric_competition,shared,20k,25-75,resistant
0.0,33.5,33.5,true,lv_asymmetric_competition,shared,20k,50-50,sensitive
1.0,19.429999999999996,69.50216743973071,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
2.0,55.28333333333334,210.8994648693294,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
3.0,144.22333333333333,569.1861503481084,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
4.0,405.09,1172.128593093826,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
5.0,1191.8633333333332,1870.970769973624,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
6.0,947.3433333333334,2466.9690047369127,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
7.0,1698.1066666666666,2871.7776183660876,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
8.0,2026.4033333333334,3105.8126179413052,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
9.0,1937.7299999999998,3225.017836562213,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
10.0,2396.2833333333333,3277.221245180915,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
11.0,2527.3933333333334,3292.9181391314564,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
12.0,2748.9966666666664,3293.318749510255,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
13.0,2943.03,3293.318749510255,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
14.0,2942.056666666667,3293.318749510255,false,lv_asymmetric_competition,shared,20k,50-50,sensitive
0.0,33.5,33.5,true,lv_asymmetric_competition,shared,20k,50-50,resistant
1.0,28.166666666666668,37.97170374062435,false,lv_asymmetric_competition,shared,20k,50-50,resistant
2.0,47.166666666666664,53.08307686500136,false,lv_asymmetric_competition,shared,20k,50-50,resistant
3.0,85.17,84.94889885633548,false,lv_asymmetric_competition,shared,20k,50-50,resistant
4.0,162.80333333333334,141.10462711423057,false,lv_asymmetric_competition,shared,20k,50-50,resistant
5.0,316.40666666666664,220.96622102843864,false,lv_asymmetric_competition,shared,20k,50-50,resistant
6.0,379.49,309.5602873267068,false,lv_asymmetric_competition,shared,20k,50-50,resistant
7.0,534.9,388.06620501723,false,lv_asymmetric_competition,shared,20k,50-50,resistant
8.0,767.0866666666666,447.6907694113999,false,lv_asymmetric_competition,shared,20k,50-50,resistant
9.0,892.32,490.12917816768714,false,lv_asymmetric_competition,shared,20k,50-50,resistant
10.0,674.7666666666665,520.9831315814029,false,lv_asymmetric_competition,shared,20k,50-50,resistant
11.0,1008.0999999999999,545.3773167336738,false,lv_asymmetric_competition,shared,20k,50-50,resistant
12.0,618.9333333333333,566.6262319444538,false,lv_asymmetric_competition,shared,20k,50-50,resistant
13.0,826.9333333333333,585.4774443470376,false,lv_asymmetric_competition,shared,20k,50-50,resistant
14.0,519.14,601.9114554374789,false,lv_asymmetric_competition,shared,20k,50-50,resistant
0.0,50.25,50.25,true,lv_asymmetric_competition,shared,20k,75-25,sensitive
1.0,20.683333333333334,104.41629282763395,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
2.0,64.20333333333333,307.6015988652258,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
3.0,168.48666666666668,779.0929992875308,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
4.0,473.56666666666666,1494.4916728945063,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
5.0,1202.4333333333334,2252.88455388801,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
6.0,748.59,2864.7089062698565,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
7.0,1784.08,3274.470909980839,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
8.0,2094.6200000000003,3518.8852847475723,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
9.0,2307.6466666666665,3655.1782372906814,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
10.0,2381.6866666666665,3728.438014021023,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
11.0,2366.4933333333333,3767.128501292398,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
12.0,2527.433333333333,3787.4774063851487,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
13.0,2828.8733333333334,3798.2724076512195,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
14.0,2795.03,3804.1402867277993,false,lv_asymmetric_competition,shared,20k,75-25,sensitive
0.0,16.75,16.75,true,lv_asymmetric_competition,shared,20k,75-25,resistant
1.0,11.136666666666665,18.980876986229188,false,lv_asymmetric_competition,shared,20k,75-25,resistant
2.0,19.916666666666664,26.436290667096564,false,lv_asymmetric_competition,shared,20k,75-25,resistant
3.0,30.603333333333335,41.634214165135084,false,lv_asymmetric_competition,shared,20k,75-25,resistant
4.0,72.57666666666667,66.71704110389933,false,lv_asymmetric_competition,shared,20k,75-25,resistant
5.0,135.09,99.32401487597409,false,lv_asymmetric_competition,shared,20k,75-25,resistant
6.0,172.97000000000003,132.14431187468773,false,lv_asymmetric_competition,shared,20k,75-25,resistant
7.0,227.50666666666666,158.51246562086013,false,lv_asymmetric_competition,shared,20k,75-25,resistant
8.0,317.33,176.37660688583006,false,lv_asymmetric_competition,shared,20k,75-25,resistant
9.0,369.6333333333334,187.1217254832977,false,lv_asymmetric_competition,shared,20k,75-25,resistant
10.0,281.56666666666666,193.05455033367087,false,lv_asymmetric_competition,shared,20k,75-25,resistant
11.0,418.8633333333333,196.0879716763204,false,lv_asymmetric_competition,shared,20k,75-25,resistant
12.0,261.56,197.48184367068612,false,lv_asymmetric_competition,shared,20k,75-25,resistant
13.0,309.22666666666663,197.97970546421766,false,lv_asymmetric_competition,shared,20k,75-25,resistant
14.0,194.61333333333332,198.0314441891552,false,lv_asymmetric_competition,shared,20k,75-25,resistant
0.0,25.0,25.0,true,lv_asymmetric_competition,shared,30k,25-75,sensitive
1.0,13.089999999999998,45.72830517274707,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
2.0,39.300000000000004,118.9763140825408,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
3.0,123.18,300.56088692350846,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
4.0,301.8933333333333,624.1295978621935,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
5.0,791.3033333333333,1034.6614985458234,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
6.0,726.0500000000001,1403.0682757598086,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
7.0,1318.3600000000001,1632.0909448710247,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
8.0,1513.7366666666667,1712.6150324455948,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
9.0,1434.7733333333333,1714.4234253848479,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
10.0,1640.7866666666666,1714.4234253848479,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
11.0,2289.8999999999996,1714.4234253848479,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
12.0,1768.0933333333332,1714.4234253848479,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
13.0,2427.37,1714.4234253848479,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
14.0,1996.9099999999999,1714.4234253848479,false,lv_asymmetric_competition,shared,30k,25-75,sensitive
0.0,75.0,75.0,true,lv_asymmetric_competition,shared,30k,25-75,resistant
1.0,61.04666666666666,84.92339013506395,false,lv_asymmetric_competition,shared,30k,25-75,resistant
2.0,103.61333333333334,118.66998126934024,false,lv_asymmetric_competition,shared,30k,25-75,resistant
3.0,178.24333333333334,192.1420829027663,false,lv_asymmetric_competition,shared,30k,25-75,resistant
4.0,362.33,333.39010387053094,false,lv_asymmetric_competition,shared,30k,25-75,resistant
5.0,757.4333333333334,567.7047638877074,false,lv_asymmetric_competition,shared,30k,25-75,resistant
6.0,1086.1066666666666,883.7050406494969,false,lv_asymmetric_competition,shared,30k,25-75,resistant
7.0,1566.3499999999997,1222.9705825779447,false,lv_asymmetric_competition,shared,30k,25-75,resistant
8.0,1943.8999999999999,1525.7928383197057,false,lv_asymmetric_competition,shared,30k,25-75,resistant
9.0,2446.5499999999997,1768.9027879426105,false,lv_asymmetric_competition,shared,30k,25-75,resistant
10.0,1824.6066666666666,1942.027906931928,false,lv_asymmetric_competition,shared,30k,25-75,resistant
11.0,3249.733333333333,2051.2244971825025,false,lv_asymmetric_competition,shared,30k,25-75,resistant
12.0,1631.7300000000002,2114.438711620687,false,lv_asymmetric_competition,shared,30k,25-75,resistant
13.0,2673.606666666667,2149.0145218106377,false,lv_asymmetric_competition,shared,30k,25-75,resistant
14.0,1684.9133333333332,2167.246054541625,false,lv_asymmetric_competition,shared,30k,25-75,resistant
0.0,50.0,50.0,true,lv_asymmetric_competition,shared,30k,50-50,sensitive
1.0,28.156666666666666,91.74631082024267,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
2.0,81.69666666666666,233.3878606039731,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
3.0,213.96666666666667,553.7127946816678,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
4.0,573.2333333333333,1058.78986843945,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
5.0,1365.6900000000003,1632.8917926730642,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
6.0,954.6966666666666,2123.654792793074,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
7.0,1763.55,2453.5516150113745,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
8.0,2032.53,2630.762478381925,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
9.0,2097.9933333333333,2699.102944308926,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
10.0,2401.5633333333335,2705.9582527366515,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
11.0,2836.11,2705.9582527366515,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
12.0,2551.1033333333335,2705.9582527366515,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
13.0,2884.48,2705.9582527366515,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
14.0,2778.18,2705.9582527366515,false,lv_asymmetric_competition,shared,30k,50-50,sensitive
0.0,50.0,50.0,true,lv_asymmetric_competition,shared,30k,50-50,resistant
1.0,34.93,56.59942276580322,false,lv_asymmetric_competition,shared,30k,50-50,resistant
2.0,59.400000000000006,78.78048737273186,false,lv_asymmetric_competition,shared,30k,50-50,resistant
3.0,105.14666666666666,125.35483419008821,false,lv_asymmetric_competition,shared,30k,50-50,resistant
4.0,218.2733333333333,208.427235699681,false,lv_asymmetric_competition,shared,30k,50-50,resistant
5.0,401.89333333333326,331.91725103217146,false,lv_asymmetric_competition,shared,30k,50-50,resistant
6.0,348.3999999999999,480.2962425953386,false,lv_asymmetric_competition,shared,30k,50-50,resistant
7.0,538.1766666666666,626.7125839933822,false,lv_asymmetric_competition,shared,30k,50-50,resistant
8.0,748.25,753.1181329634024,false,lv_asymmetric_competition,shared,30k,50-50,resistant
9.0,815.8333333333334,857.2368883599016,false,lv_asymmetric_competition,shared,30k,50-50,resistant
10.0,605.9166666666666,945.4458832214915,false,lv_asymmetric_competition,shared,30k,50-50,resistant
11.0,905.2933333333334,1020.4125159098301,false,lv_asymmetric_competition,shared,30k,50-50,resistant
12.0,496.23333333333335,1080.8535932937705,false,lv_asymmetric_competition,shared,30k,50-50,resistant
13.0,678.3233333333334,1127.3645112595239,false,lv_asymmetric_competition,shared,30k,50-50,resistant
14.0,422.30999999999995,1161.843941793895,false,lv_asymmetric_competition,shared,30k,50-50,resistant
0.0,75.0,75.0,true,lv_asymmetric_competition,shared,30k,75-25,sensitive
1.0,30.916666666666668,138.05712855795483,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
2.0,96.72000000000001,344.1290104344125,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
3.0,246.36666666666665,777.4609846559532,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
4.0,733.8966666666665,1404.3869699810105,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
5.0,1349.2333333333333,2068.583783224133,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
6.0,546.62,2619.3190270948435,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
7.0,1863.1599999999999,3000.9589040700766,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
8.0,2329.103333333334,3233.877284591637,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
9.0,2218.3366666666666,3362.960696849792,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
10.0,2795.08,3427.873392934869,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
11.0,2773.2100000000005,3455.598037390232,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
12.0,3011.9733333333334,3462.370474002462,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
13.0,3099.58,3462.3754545514807,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
14.0,3017.2899999999995,3462.3754545514807,false,lv_asymmetric_competition,shared,30k,75-25,sensitive
0.0,25.0,25.0,true,lv_asymmetric_competition,shared,30k,75-25,resistant
1.0,25.46666666666667,28.291423487760742,false,lv_asymmetric_competition,shared,30k,75-25,resistant
2.0,43.82333333333333,39.228037291473036,false,lv_asymmetric_competition,shared,30k,75-25,resistant
3.0,67.24000000000001,61.45866561400821,false,lv_asymmetric_competition,shared,30k,75-25,resistant
4.0,122.13666666666666,98.77833032603824,false,lv_asymmetric_competition,shared,30k,75-25,resistant
5.0,212.86333333333332,149.8997626730901,false,lv_asymmetric_competition,shared,30k,75-25,resistant
6.0,182.01333333333332,206.26117790601512,false,lv_asymmetric_competition,shared,30k,75-25,resistant
7.0,271.34666666666664,257.65578090789273,false,lv_asymmetric_competition,shared,30k,75-25,resistant
8.0,426.9066666666667,298.7656142028383,false,lv_asymmetric_competition,shared,30k,75-25,resistant
9.0,422.00333333333333,329.7252344343439,false,lv_asymmetric_competition,shared,30k,75-25,resistant
10.0,362.82666666666665,353.20827839443797,false,lv_asymmetric_competition,shared,30k,75-25,resistant
11.0,419.54333333333335,372.0866858172545,false,lv_asymmetric_competition,shared,30k,75-25,resistant
12.0,522.54,388.5486386714312,false,lv_asymmetric_competition,shared,30k,75-25,resistant
13.0,327.18666666666667,403.83368200662306,false,lv_asymmetric_competition,shared,30k,75-25,resistant
14.0,212.1833333333333,418.02174773760845,false,lv_asymmetric_competition,shared,30k,75-25,resistant
0.0,16.75,16.75,true,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
1.0,12.806666666666667,29.810690120265694,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
2.0,36.586666666666666,85.02175802306196,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
3.0,105.55666666666667,233.59589594840025,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
4.0,270.2266666666667,519.2098443329539,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
5.0,849.8733333333333,918.5296276227917,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
6.0,860.2633333333333,1338.287266207984,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
7.0,1553.246666666667,1690.6944153204954,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
8.0,1776.5566666666666,1945.7212418859767,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
9.0,1648.9166666666667,2117.4182259614445,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
10.0,2098.65,2231.1737168399895,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
11.0,2367.1166666666663,2305.028231899204,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
12.0,2250.2233333333334,2351.912091373905,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
13.0,2750.683333333333,2381.258630206626,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
14.0,2685.1666666666665,2399.468338742756,false,lv_asymmetric_competition_death,shared,20k,25-75,sensitive
0.0,50.25,50.25,true,lv_asymmetric_competition_death,shared,20k,25-75,resistant
1.0,31.28333333333333,56.957238115019685,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
2.0,54.129999999999995,79.8530972721295,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
3.0,91.82,129.9259095988599,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
4.0,189.74333333333334,225.93984272988027,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
5.0,391.3,381.08759323304895,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
6.0,609.6966666666667,574.688962840399,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
7.0,844.84,749.0561770016037,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
8.0,1041.4766666666667,856.4791909831024,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
9.0,1339.68,892.309284388745,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
10.0,1081.78,892.7738618893286,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
11.0,1735.1733333333334,892.7676234782731,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
12.0,986.3433333333332,892.7613851108096,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
13.0,1465.8533333333335,892.7551467869376,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
14.0,1085.67,892.7489085066571,false,lv_asymmetric_competition_death,shared,20k,25-75,resistant
0.0,33.5,33.5,true,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
1.0,19.429999999999996,58.15436127064743,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
2.0,55.28333333333334,154.99513343418198,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
3.0,144.22333333333333,384.0387917315557,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
4.0,405.09,762.378017866091,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
5.0,1191.8633333333332,1220.670416884137,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
6.0,947.3433333333334,1650.3463359033344,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
7.0,1698.1066666666666,1983.171473968892,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
8.0,2026.4033333333334,2210.3799243536214,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
9.0,1937.7299999999998,2354.8854705603367,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
10.0,2396.2833333333333,2444.379093278894,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
11.0,2527.3933333333334,2499.4942661535083,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
12.0,2748.9966666666664,2532.980795900179,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
13.0,2943.03,2553.129100449951,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
14.0,2942.056666666667,2565.181709160804,false,lv_asymmetric_competition_death,shared,20k,50-50,sensitive
0.0,33.5,33.5,true,lv_asymmetric_competition_death,shared,20k,50-50,resistant
1.0,28.166666666666668,37.95339714857083,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
2.0,47.166666666666664,52.988368728871556,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
3.0,85.17,84.79792516977214,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
4.0,162.80333333333334,141.96863580536137,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
5.0,316.40666666666664,226.64767171378043,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
6.0,379.49,324.53343252613706,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
7.0,534.9,410.6268288518185,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
8.0,767.0866666666666,467.76754206294964,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
9.0,892.32,494.5148457948431,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
10.0,674.7666666666665,499.22420472332317,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
11.0,1008.0999999999999,499.22071630824865,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
12.0,618.9333333333333,499.2172279175501,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
13.0,826.9333333333333,499.2137395512272,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
14.0,519.14,499.21025120927993,false,lv_asymmetric_competition_death,shared,20k,50-50,resistant
0.0,50.25,50.25,true,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
1.0,20.683333333333334,85.47745818934534,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
2.0,64.20333333333333,216.85742829713024,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
3.0,168.48666666666668,502.2725930397884,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
4.0,473.56666666666666,932.0705934171593,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
5.0,1202.4333333333334,1412.1280505101429,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
6.0,748.59,1836.098074344478,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
7.0,1784.08,2152.2731830906055,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
8.0,2094.6200000000003,2363.0979676560314,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
9.0,2307.6466666666665,2494.405870227481,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
10.0,2381.6866666666665,2573.212375150675,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
11.0,2366.4933333333333,2619.818560768503,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
12.0,2527.433333333333,2647.335268711558,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
13.0,2828.8733333333334,2663.494313968755,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
14.0,2795.03,2672.940215864905,false,lv_asymmetric_competition_death,shared,20k,75-25,sensitive
0.0,16.75,16.75,true,lv_asymmetric_competition_death,shared,20k,75-25,resistant
1.0,11.136666666666665,18.968135882526333,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
2.0,19.916666666666664,26.38609438423843,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
3.0,30.603333333333335,41.6858807801433,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
4.0,72.57666666666667,68.01736153580015,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
5.0,135.09,105.14767470031131,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
6.0,172.97000000000003,146.76057149229484,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
7.0,227.50666666666666,183.87008808172246,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
8.0,317.33,210.78056128145,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
9.0,369.6333333333334,226.83214045308662,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
10.0,281.56666666666666,234.28423552242506,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
11.0,418.8633333333333,235.988698082715,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
12.0,261.56,235.9868111233832,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
13.0,309.22666666666663,235.98516212491415,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
14.0,194.61333333333332,235.98351313796775,false,lv_asymmetric_competition_death,shared,20k,75-25,resistant
0.0,25.0,25.0,true,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
1.0,13.089999999999998,39.34137003799651,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
2.0,39.300000000000004,93.64232674864168,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
3.0,123.18,223.70946490941682,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
4.0,301.8933333333333,454.2103806740997,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
5.0,791.3033333333333,765.0087147410683,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
6.0,726.0500000000001,1091.660039671192,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
7.0,1318.3600000000001,1372.0583099264554,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
8.0,1513.7366666666667,1582.9785228458743,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
9.0,1434.7733333333333,1733.4579794388048,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
10.0,1640.7866666666666,1841.6550292657666,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
11.0,2289.8999999999996,1919.3072040181555,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
12.0,1768.0933333333332,1973.7736811686113,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
13.0,2427.37,2011.3580454936568,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
14.0,1996.9099999999999,2037.0060075207125,false,lv_asymmetric_competition_death,shared,30k,25-75,sensitive
0.0,75.0,75.0,true,lv_asymmetric_competition_death,shared,30k,25-75,resistant
1.0,61.04666666666666,84.89268393117356,false,lv_asymmetric_competition_death,shared,30k,25-75,resistant
