File,Density,CellLine,r,K,v,SSR,BIC
A2780Naive_day_averages.csv,20k,A2780Naive,1.1366584717516783,4077.2408722216824,0.6241146830566582,165077.06022483652,139.16871683155486
A2780cis_day_averages.csv,20k,A2780cis,0.4944301720178963,3744.5402164385146,3.951019170245902,523607.01015620865,155.32932319255957
A2780Naive_day_averages.csv,30k,A2780Naive,1.0545259749834186,4035.5685360074503,0.5748337059897984,304801.9471183157,147.7542142476396
A2780cis_day_averages.csv,30k,A2780cis,0.46525036631470074,3840.3080392573424,3.2874654175326112,506274.8432785026,154.858058945014
