Image,Area µm^2
50-50_A2780_20and30_Day10_FITC_Tile-0_A2.tif,68812.2
50-50_A2780_20and30_Day10_FITC_Tile-0_A5.tif,99615.8
50-50_A2780_20and30_Day10_FITC_Tile-0_B2.tif,75027
50-50_A2780_20and30_Day10_FITC_Tile-0_B5.tif,104422.6
50-50_A2780_20and30_Day10_FITC_Tile-0_C2.tif,92675.4
50-50_A2780_20and30_Day10_FITC_Tile-0_C5.tif,90977
50-50_A2780_20and30_Day10_FITC_Tile-1_A2.tif,141977.3
50-50_A2780_20and30_Day10_FITC_Tile-1_A5.tif,150596.4
50-50_A2780_20and30_Day10_FITC_Tile-1_B2.tif,54109.8
50-50_A2780_20and30_Day10_FITC_Tile-1_B5.tif,82292.2
50-50_A2780_20and30_Day10_FITC_Tile-1_C2.tif,62525
50-50_A2780_20and30_Day10_FITC_Tile-1_C5.tif,66731.8
50-50_A2780_20and30_Day10_FITC_Tile-2_A2.tif,130572.1
50-50_A2780_20and30_Day10_FITC_Tile-2_A5.tif,95686.7
50-50_A2780_20and30_Day10_FITC_Tile-2_B2.tif,107190.6
50-50_A2780_20and30_Day10_FITC_Tile-2_B5.tif,76381.4
50-50_A2780_20and30_Day10_FITC_Tile-2_C2.tif,91790.5
50-50_A2780_20and30_Day10_FITC_Tile-2_C5.tif,78976.8
50-50_A2780_20and30_Day10_FITC_Tile-3_A2.tif,98953
50-50_A2780_20and30_Day10_FITC_Tile-3_A5.tif,83012.1
50-50_A2780_20and30_Day10_FITC_Tile-3_B2.tif,96413.2
50-50_A2780_20and30_Day10_FITC_Tile-3_B5.tif,52662.8
50-50_A2780_20and30_Day10_FITC_Tile-3_C2.tif,107198.1
50-50_A2780_20and30_Day10_FITC_Tile-3_C5.tif,90952.2
50-50_A2780_20and30_Day10_FITC_Tile-4_A2.tif,137633.4
50-50_A2780_20and30_Day10_FITC_Tile-4_A5.tif,111612.9
50-50_A2780_20and30_Day10_FITC_Tile-4_B2.tif,84965
50-50_A2780_20and30_Day10_FITC_Tile-4_B5.tif,94711.3
50-50_A2780_20and30_Day10_FITC_Tile-4_C2.tif,100718.2
50-50_A2780_20and30_Day10_FITC_Tile-4_C5.tif,140544
50-50_A2780_20and30_Day10_FITC_Tile-5_A2.tif,131081.1
50-50_A2780_20and30_Day10_FITC_Tile-5_A5.tif,43478.2
50-50_A2780_20and30_Day10_FITC_Tile-5_B2.tif,81707.8
50-50_A2780_20and30_Day10_FITC_Tile-5_B5.tif,59063.4
50-50_A2780_20and30_Day10_FITC_Tile-5_C2.tif,85646
50-50_A2780_20and30_Day10_FITC_Tile-5_C5.tif,48820.3
50-50_A2780_20and30_Day11_FITC_Tile-0_A2.tif,138686.8
50-50_A2780_20and30_Day11_FITC_Tile-0_A5.tif,150482.5
50-50_A2780_20and30_Day11_FITC_Tile-0_B2.tif,144796.4
50-50_A2780_20and30_Day11_FITC_Tile-0_B5.tif,114061.6
50-50_A2780_20and30_Day11_FITC_Tile-0_C2.tif,190378.7
50-50_A2780_20and30_Day11_FITC_Tile-0_C5.tif,152183.5
50-50_A2780_20and30_Day11_FITC_Tile-1_A2.tif,190465.8
50-50_A2780_20and30_Day11_FITC_Tile-1_A5.tif,281600.6
50-50_A2780_20and30_Day11_FITC_Tile-1_B2.tif,93574.4
50-50_A2780_20and30_Day11_FITC_Tile-1_B5.tif,136433.9
50-50_A2780_20and30_Day11_FITC_Tile-1_C2.tif,108269.7
50-50_A2780_20and30_Day11_FITC_Tile-1_C5.tif,106921.4
50-50_A2780_20and30_Day11_FITC_Tile-2_A2.tif,194134.3
50-50_A2780_20and30_Day11_FITC_Tile-2_A5.tif,193645.5
50-50_A2780_20and30_Day11_FITC_Tile-2_B2.tif,192463.7
50-50_A2780_20and30_Day11_FITC_Tile-2_B5.tif,106617.3
50-50_A2780_20and30_Day11_FITC_Tile-2_C2.tif,195979.4
50-50_A2780_20and30_Day11_FITC_Tile-2_C5.tif,139927.3
50-50_A2780_20and30_Day11_FITC_Tile-3_A2.tif,133123
50-50_A2780_20and30_Day11_FITC_Tile-3_A5.tif,114958.6
50-50_A2780_20and30_Day11_FITC_Tile-3_B2.tif,132183.5
50-50_A2780_20and30_Day11_FITC_Tile-3_B5.tif,83630.9
50-50_A2780_20and30_Day11_FITC_Tile-3_C2.tif,98422.8
50-50_A2780_20and30_Day11_FITC_Tile-3_C5.tif,117967.4
50-50_A2780_20and30_Day11_FITC_Tile-4_A2.tif,182869.2
