Image,Area µm^2,Confluency %,Perimeter µm,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-5_C5.tif,13113,2.068470958,4286.7,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A2.tif,39680,6.259202898,12679.4,9.604051204
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A5.tif,36427.7,5.746178563,11943.8,12.29271116
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B2.tif,59715.6,9.419658683,18623.5,9.755507194
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B5.tif,57664.1,9.096050953,16066.9,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C2.tif,45482.8,7.174548224,14066.5,7.321295615
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C5.tif,21243.5,3.350992358,7906.1,7.898263302
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A2.tif,30729.7,4.847364599,11172.7,5.679222339
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A5.tif,55486.6,8.752567729,15416.7,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B2.tif,59947.4,9.456223281,18532.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B5.tif,75768.2,11.95182805,21928.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C2.tif,47019.1,7.416887272,12491.6,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C5.tif,44660.5,7.044836971,12786.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A2.tif,78814.5,12.43235753,22304.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A5.tif,44798.6,7.066621142,14857.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B2.tif,112676.6,17.7738332,34780,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B5.tif,52301.1,8.250080561,17102.6,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C2.tif,94095.4,14.84279739,25233.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C5.tif,44982.8,7.09567722,13837.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A2.tif,71381.3,11.25982963,22664.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A5.tif,32525.1,5.130574601,9711.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B2.tif,81831.5,12.90826517,22544.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B5.tif,58354.4,9.204940261,18131.2,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C2.tif,51093.2,8.059543989,14476.3,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C5.tif,39796.9,6.277642938,11306.4,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A2.tif,88830.1,14.01223839,25072.7,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A5.tif,46992.3,7.412659786,13311,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B2.tif,69004.5,10.88490843,20527.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B5.tif,31225.1,4.92550999,9841,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C2.tif,76071.3,11.99963965,22052.3,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C5.tif,35920.7,5.666203365,12036.3,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A2.tif,55871.7,8.813314177,15711.2,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A5.tif,62248.3,9.819171868,17952,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B2.tif,84399.7,13.3133782,21782,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B5.tif,25111.7,3.961169995,7314.2,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C2.tif,57306.4,9.039626636,17372.9,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C5.tif,29415,4.63998118,9162.4,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A2.tif,120225.7,18.96464339,30446.4,25.58688689
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A5.tif,101064,15.94203835,27697.7,29.82950807
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B2.tif,166342,26.23912118,41101.2,22.2754983
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B5.tif,142638.7,22.50011503,33983.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C2.tif,124678.3,19.66700546,30277.1,18.25385528
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C5.tif,63185,9.966928807,20282.4,20.00027752
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A2.tif,136703.3,21.56385311,36534.2,15.72132047
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A5.tif,114852.6,18.11707981,26101.4,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B2.tif,142423.6,22.46618472,35600.9,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B5.tif,177528.5,28.00370216,42871.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C2.tif,87282.1,13.76805376,19825.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C5.tif,150695.3,23.77097929,40964.6,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A2.tif,216284,34.11707257,45073.4,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A5.tif,117355,18.51181341,29126.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B2.tif,268139.3,42.29683174,56791,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B5.tif,172186.8,27.16109167,43144.2,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C2.tif,204520.1,32.26141135,43211.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C5.tif,81340.2,12.83076652,19938.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A2.tif,163607.4,25.80775988,40520.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A5.tif,96807.2,15.27056217,23782.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B2.tif,196960.4,31.06892909,40155.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B5.tif,122954.8,19.39513711,29204.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C2.tif,118898.9,18.7553513,26583.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C5.tif,125058.9,19.72704207,28803.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A2.tif,202462.1,31.9367783,48580.5,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A5.tif,115692.1,18.24950422,27379,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B2.tif,186418.1,29.40596552,40729.9,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B5.tif,63847.4,10.07141711,15392.5,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C2.tif,173850.6,27.42354282,37624,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C5.tif,122350.6,19.29982939,29658.2,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A2.tif,133960.6,21.1312141,30981.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A5.tif,148547.2,23.43213369,33464,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B2.tif,174335.4,27.50001615,32419.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B5.tif,81590.2,12.87020202,21830.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C2.tif,138058.5,21.77762508,37836,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C5.tif,55358.6,8.732376752,17424.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A2.tif,263293,41.53236665,46839.1,47.75312256
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A5.tif,239609.4,37.79646801,51105.8,54.84397287
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B2.tif,335256.8,52.884081,56332.9,45.56454683
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B5.tif,278287.4,43.89761342,47376.8,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C2.tif,272934.6,43.05325199,52727.7,36.08943658
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C5.tif,142838.1,22.53156879,31278.7,38.2894039
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A2.tif,187240.9,29.53575564,46873.2,31.34202257
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A5.tif,134677.7,21.2443309,27623.7,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B2.tif,310976.5,49.05405771,52524.3,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B5.tif,341197.7,53.8212105,58351.8,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C2.tif,215194,33.94513378,31008.4,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C5.tif,228881.3,36.10419597,42629.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A2.tif,345937.7,54.56890762,39856.3,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A5.tif,217292,34.27607651,37467.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B2.tif,443245.5,69.91843543,53578.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B5.tif,332615.3,52.46740548,52868.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C2.tif,359845.7,56.76278347,42179.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C5.tif,250984.1,39.59073604,43158.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A2.tif,323131.1,50.97134872,53264.1,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A5.tif,205099.5,32.35280707,41377.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B2.tif,366036.1,57.7392696,48677.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B5.tif,246797.7,38.93036489,46223,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C2.tif,284451.5,44.86995093,42304.8,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C5.tif,227500.4,35.88637003,37552.9,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A2.tif,387217.3,61.08043463,54758,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A5.tif,311006.9,49.05885307,51433,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B2.tif,332035.3,52.37591512,53311,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B5.tif,127807.7,20.1606433,27444.4,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C2.tif,330241.9,52.0930206,54974.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C5.tif,183977.5,29.02098037,40348.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A2.tif,309555.6,48.82992209,48099.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A5.tif,265040.9,41.8080839,41158.1,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B2.tif,298538.6,47.09207838,45616.9,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B5.tif,129700.3,20.45918583,27636.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C2.tif,270461.5,42.66314023,45726.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C5.tif,157968.6,24.91828424,36830.2,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A2.tif,390075.5,61.53129284,45261.2,63.92171261
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A5.tif,377271.2,59.51151684,53255.6,70.01385883
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B2.tif,460892,72.70202978,50481.2,59.3801861
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B5.tif,315014.7,49.69105149,47035.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C2.tif,336925.2,53.14725776,51916.8,51.70294302
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C5.tif,226731.7,35.76511375,37810.4,53.69154657
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A2.tif,350450.1,55.28070265,60158.6,45.98022858
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A5.tif,237492.6,37.46255973,39756.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B2.tif,461700.7,72.82959575,47530.5,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B5.tif,420741.4,66.3685935,49067,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C2.tif,310257.4,48.94062543,34394.5,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C5.tif,336782,53.12466911,49281.9,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A2.tif,443441.3,69.94932132,40620.3,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A5.tif,264072.8,41.65537386,43932.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B2.tif,527450.8,83.20114858,41407.1,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B5.tif,436686.2,68.88375827,58563.8,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C2.tif,483458.8,76.26176214,39520.5,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C5.tif,334063.5,52.69584746,48155.1,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A2.tif,450370.5,71.04234724,51828.6,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A5.tif,297758.3,46.96899229,42445.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B2.tif,435629.1,68.7170092,43952.3,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B5.tif,375146.8,59.17640972,49597.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C2.tif,334083.3,52.69897075,46971.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C5.tif,320097.9,50.49288566,40143.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A2.tif,450706,71.09526969,50256.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A5.tif,444237.3,70.07488396,52342.2,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B2.tif,416265,65.66247717,51204,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B5.tif,212693.2,33.55065256,33560.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C2.tif,413692.3,65.25665431,52447.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C5.tif,309146.7,48.76542138,47886.2,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A2.tif,346333.5,54.6313419,43886.9,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A5.tif,345781.9,54.54433141,46924.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B2.tif,361165,56.9708925,47098,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B5.tif,281971.9,44.47881385,38656.9,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C2.tif,380214.8,59.97584622,52127.3,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C5.tif,222118.6,35.03743409,46231.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A2.tif,471503.7,74.37594066,41508.1,77.45941571
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A5.tif,338600.7,53.4115545,49452.6,75.2676352
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B2.tif,503455,79.41600289,45214.3,72.06884811
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B5.tif,414134.6,65.3264236,46901.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C2.tif,449254.2,70.86625984,52202.7,60.59276207
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C5.tif,354417.4,55.90651253,47352.7,58.51124059
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A2.tif,459733.2,72.51923834,57149.6,60.09146322
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A5.tif,401750.3,63.37289924,43209.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B2.tif,494013.3,77.92665017,30748,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B5.tif,453525.1,71.53996018,48781.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C2.tif,427142.8,67.37836319,39731.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C5.tif,409155.6,64.54102614,47011.2,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A2.tif,510332.5,80.50087356,31741.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A5.tif,422011.1,66.56887853,46958.6,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B2.tif,556286.9,87.74981291,34569.4,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B5.tif,460200.3,72.59291964,49973.3,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C2.tif,502715.6,79.29936845,35700.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C5.tif,444951.3,70.18751175,46568.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A2.tif,550712.9,86.87055896,34411.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A5.tif,366622.6,57.83178529,51559.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B2.tif,449665.1,70.93107603,42209.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B5.tif,400566.1,63.18610115,45013.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C2.tif,442227.3,69.75782252,44226.9,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C5.tif,405625.5,63.98418107,45402.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A2.tif,500447.1,78.9415307,40007.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A5.tif,356425.4,56.22325848,44705,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B2.tif,448600.9,70.76320698,54692.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B5.tif,239467.7,37.77411597,37312.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C2.tif,485005.8,76.50578903,50017.4,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C5.tif,336384.7,53.06199821,56857.9,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A2.tif,453578.3,71.54835206,42822.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A5.tif,419344.2,66.14819636,49476.8,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B2.tif,410918.2,64.8190622,45571.4,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B5.tif,257686.1,40.64792298,38931.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C2.tif,434922.1,68.6054856,53302.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C5.tif,335152,52.86754963,59485.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A2.tif,464265.8,73.23421977,41899.3,80.89092485
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A5.tif,395813.9,62.43647958,50010.3,77.74096679
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B2.tif,526692.8,83.08158014,35013.3,75.47015754
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B5.tif,510512.7,80.52929867,39782.3,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C2.tif,422378.9,66.62689604,52310.9,66.50546361
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C5.tif,400822.7,63.22657775,52039.1,66.38361317
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A2.tif,499861.6,78.84917276,44033.4,62.18524125
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A5.tif,416789.2,65.74516553,51724.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B2.tif,495386.2,78.14321417,29821.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B5.tif,489522.7,77.21829391,39775.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C2.tif,490591.5,77.38688857,39019.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C5.tif,467276.2,73.70908631,44692.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A2.tif,552532.6,87.15760209,26819.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A5.tif,444868.8,70.17449803,43787.3,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B2.tif,571502,90.14987334,27104.4,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B5.tif,500043.3,78.87783448,40741.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C2.tif,549001.5,86.60059928,32015.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C5.tif,368873.4,58.186831,43956.6,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A2.tif,551911.2,87.0595812,34681.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A5.tif,384847.1,60.70655452,50790,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B2.tif,450632.6,71.08369142,41128.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B5.tif,421732.7,66.52496315,54758,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C2.tif,445118.8,70.21393354,44180,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C5.tif,405904.9,64.02825419,46969.9,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A2.tif,522118.2,82.35997355,37303.9,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A5.tif,469897.5,74.12257544,47546.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B2.tif,469226,74.01665168,48209.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B5.tif,282762.8,44.603572,42410.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C2.tif,511801.6,80.73261234,38245.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C5.tif,371833.3,58.65373157,50186.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A2.tif,486141.9,76.68499972,37402.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A5.tif,417438,65.84750855,50541,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B2.tif,443577.4,69.97079,47411,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B5.tif,320445.5,50.54771679,41563.6,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C2.tif,451750.4,71.26001544,46218.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C5.tif,350616.6,55.3069667,50703.2,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A2.tif,536719.4,84.66319616,39620.1,86.50360898
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A5.tif,510146.3,80.47150199,40223.4,81.3070693
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B2.tif,545457.7,86.04159315,37806.2,80.71833406
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B5.tif,531073.5,83.77260055,31543.3,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C2.tif,484099,76.36274858,49750,76.75813681
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C5.tif,483375.9,76.24868533,42154,73.38880957
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A2.tif,582950.1,91.95571963,27968,70.97039848
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A5.tif,458368.9,72.30403092,49584.9,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B2.tif,517753.1,81.6714139,31930.3,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B5.tif,537179.4,84.73575748,42852.6,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C2.tif,506986.1,79.9730057,37807.6,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C5.tif,466071.9,73.51911761,46860.4,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A2.tif,604261.4,95.3174069,15561.8,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A5.tif,494426.7,77.99186072,46783.6,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B2.tif,602996.8,95.11792635,19110.1,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B5.tif,536131.4,84.57044386,39189,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C2.tif,584288.1,92.16677844,22897.4,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C5.tif,468587.9,73.91599651,44962.5,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A2.tif,556493.4,87.78238664,36602.5,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A5.tif,444162.9,70.06314795,49118.3,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B2.tif,444176.1,70.06523014,51144.2,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B5.tif,458256.6,72.28631649,51851.3,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C2.tif,469709.8,74.09296727,46718.1,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C5.tif,455292.7,71.81878496,51723.3,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A2.tif,549514.6,86.68153671,37483.2,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A5.tif,522385.4,82.40212221,43640.8,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B2.tif,492467.8,77.6828599,49966.2,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B5.tif,330347.2,52.10963083,49271.9,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C2.tif,540639.2,85.28151328,40133.7,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C5.tif,458177.6,72.27385488,52431.8,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A2.tif,460380.9,72.62140784,58094.3,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A5.tif,490143.1,77.31615705,49409.9,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B2.tif,489808.6,77.26339235,46326.9,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B5.tif,398486.8,62.85810819,47490.7,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-5_C2.tif,484544.3,76.43299109,50560.9,
