Image,Area µm^2,Confluency %,Perimeter µm,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-2_C6.tif,2882.4,0.454675565,56301.6,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-3_A3.tif,7642.2,1.205495977,11241,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-3_A6.tif,4725.4,0.745394087,58135.5,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-3_B3.tif,2698.2,0.425619487,22575.8,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-3_B6.tif,4897.4,0.772525712,68588.3,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-3_C3.tif,5483.9,0.8650414,47107.9,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-3_C6.tif,2072.2,0.32687299,50181,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-4_A3.tif,6207.6,0.979199292,56128,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-4_A6.tif,1309.1,0.206500063,42538.1,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-4_B3.tif,2988.2,0.47136467,53070.6,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-4_B6.tif,5732.9,0.904319161,46335.4,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-4_C3.tif,3677.4,0.580080462,59124.3,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-4_C6.tif,3584.8,0.565473552,50590.8,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-5_A3.tif,3447.6,0.543831349,51837.1,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-5_A6.tif,2980.6,0.470165831,42713.1,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-5_B3.tif,5690.4,0.897615125,54193.1,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-5_B6.tif,4750.7,0.74938496,54157.6,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-5_C3.tif,3286.2,0.518371788,15872,
25-75_co-cultureA2780_15and20_Day1_TX RED_Tile-5_C6.tif,991.33,0.156374385,46920.1,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-0_A3.tif,499746.2,78.83096933,61091.9,83.6590342
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-0_A6.tif,550021.2,86.76144881,36392,85.4566332
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-0_B3.tif,543595,85.74776711,64056.9,77.90605432
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-0_B6.tif,451198.4,71.17294185,35673.5,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-0_C3.tif,592959.1,93.5345594,45645.4,55.7715879
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-0_C6.tif,479374.6,75.61751223,46639.9,63.3608977
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-1_A3.tif,558735.7,88.13609154,55412.4,69.07410819
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-1_A6.tif,309006,48.74322708,24404.1,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-1_B3.tif,615068.4,97.02212478,62693.9,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-1_B6.tif,427876.6,67.49411428,69089.1,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-1_C3.tif,406381.5,64.10343403,52574.1,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-1_C6.tif,357094.9,56.32886675,16849.4,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-2_A3.tif,613958.2,96.84699961,64815.2,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-2_A6.tif,374158.5,59.02051329,6665.5,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-2_B3.tif,550156.8,86.78283863,56313,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-2_B6.tif,532946.9,84.06811443,17061.4,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-2_C3.tif,604752.3,95.39484245,28978.1,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-2_C6.tif,351020.4,55.37066292,39879.1,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-3_A3.tif,614292.1,96.89966966,50339,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-3_A6.tif,235065.6,37.07971987,60616.8,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-3_B3.tif,586826.9,92.56725385,61461.9,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-3_B6.tif,325495.8,51.34436125,41835.3,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-3_C3.tif,462326.7,72.92834224,55742.5,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-3_C6.tif,411421.7,64.8984853,30567.3,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-4_A3.tif,441265.8,69.60615358,48914.8,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-4_A6.tif,316903.3,49.98896304,29136,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-4_B3.tif,493303.3,77.81465334,64157.9,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-4_B6.tif,337923.1,53.30466851,42563.8,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-4_C3.tif,504206.4,79.53453024,45672.4,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-4_C6.tif,422538.3,66.65204011,42403,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-5_A3.tif,454123.3,71.63432145,61820.4,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-5_A6.tif,336217.7,53.03565529,35063.1,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-5_B3.tif,461545.8,72.80516151,65842.4,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-5_B6.tif,334604.5,52.78118589,50989.2,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-5_C3.tif,392670.4,61.94061758,60959.6,
25-75_co-cultureA2780_15and20_Day10_TX RED_Tile-5_C6.tif,605907.6,95.57708179,51811.5,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-0_A3.tif,474837,74.90174209,41409.9,82.64352006
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-0_A6.tif,460248.4,72.60050703,42596.5,87.28688218
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-0_B3.tif,539952.5,85.17319185,52037.7,77.55638498
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-0_B6.tif,407805,64.32797978,55092.3,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-0_C3.tif,536561,84.63820983,52097.5,69.46126754
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-0_C6.tif,512948.3,80.9134951,50310.5,64.69341806
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-1_A3.tif,479844.2,75.69158788,51031.8,75.38698017
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-1_A6.tif,451503,71.22099007,46904.5,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-1_B3.tif,582775,91.92809901,53395,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-1_B6.tif,443647.3,69.98181617,60083.2,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-1_C3.tif,330757.1,52.17428928,58888.1,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-1_C6.tif,487075.5,76.83226766,12154.4,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-2_A3.tif,604505.9,95.35597482,48122.4,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-2_A6.tif,420153.9,66.27592007,22134.8,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-2_B3.tif,627882.3,99.04341511,53234.2,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-2_B6.tif,452479.1,71.37496204,51438.7,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-2_C3.tif,604898.5,95.41790433,64074,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-2_C6.tif,571621.4,90.16870774,39106.5,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-3_A3.tif,538538.1,84.95008155,59701.9,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-3_A6.tif,438655.2,69.19435229,40920.5,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-3_B3.tif,454542.3,71.70041535,61306.8,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-3_B6.tif,393030.2,61.99737315,43729,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-3_C3.tif,521575.2,82.27431963,60302.3,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-3_C6.tif,460447.7,72.63194501,45426.3,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-4_A3.tif,554339.2,87.4425788,52959.6,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-4_A6.tif,480112.9,75.73397316,55830.7,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-4_B3.tif,565367.8,89.18225232,61319.6,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-4_B6.tif,392153.8,61.85912806,47449.4,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-4_C3.tif,514564,81.16835886,53904.3,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-4_C6.tif,491109.6,77.4686147,52889.9,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-5_A3.tif,491430,77.51915524,51117.2,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-5_A6.tif,391410.4,61.74186265,63576,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-5_B3.tif,549593.1,86.69391945,57580.7,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-5_B6.tif,371614.7,58.61924917,60942.6,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-5_C3.tif,441640.3,69.66522796,53696.6,
25-75_co-cultureA2780_15and20_Day12_TX RED_Tile-5_C6.tif,344276.4,54.30685082,51420.2,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-0_A3.tif,484655.6,76.45054778,31809.4,81.96659915
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-0_A6.tif,169112.1,26.67608232,39968.7,77.69504021
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-0_B3.tif,522625.2,82.43994874,56254.7,71.15258262
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-0_B6.tif,290225.9,45.78081639,48993.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-0_C3.tif,447771.5,70.63237576,36020.6,59.98731143
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-0_C6.tif,228398.6,36.0280539,45303.9,62.87051197
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-1_A3.tif,492969.8,77.76204638,56829.5,59.59266459
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-1_A6.tif,442833.5,69.85344572,36436.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-1_B3.tif,507407.6,80.03949396,46006.8,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-1_B6.tif,418172.8,65.96341737,61093.4,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-1_C3.tif,390162,61.54493752,52251.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-1_C6.tif,361647.7,57.04703457,22948.6,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-2_A3.tif,617868.3,97.46378663,26077.2,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-2_A6.tif,383550.6,60.50204201,9176.6,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-2_B3.tif,591434.4,93.29405016,55620.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-2_B6.tif,466352.7,73.56341157,47489.2,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-2_C3.tif,449907.5,70.96931269,26784.3,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-2_C6.tif,437357.7,68.98968203,37540.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-3_A3.tif,533108.3,84.09357399,56663,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-3_A6.tif,403647.9,63.67223048,56884.9,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-3_B3.tif,487410.5,76.88511124,56406.9,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-3_B6.tif,372110.1,58.69739456,47304.3,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-3_C3.tif,476792.8,75.21025391,34888.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-3_C6.tif,322094.2,50.80778604,35642.2,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-4_A3.tif,514205.8,81.11185568,58104.2,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-4_A6.tif,434607.9,68.55592306,30753.7,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-4_B3.tif,445915.8,70.33965392,46325.4,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-4_B6.tif,439557.4,69.33666713,33616.2,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-4_C3.tif,538443,84.93508029,17372.9,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-4_C6.tif,467332.9,73.71803029,53274.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-5_A3.tif,474938.7,74.91778446,35830,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-5_A6.tif,447972.9,70.664145,44212.7,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-5_B3.tif,400476.6,63.17198324,54092.1,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-5_B6.tif,404973.7,63.88136483,44507.2,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-5_C3.tif,403339.2,63.62353552,44057.6,
25-75_co-cultureA2780_15and20_Day14_TX RED_Tile-5_C6.tif,449882.7,70.96540069,11626.5,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-0_A3.tif,504431.1,79.56997487,39691.3,82.6816726
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-0_A6.tif,566313.6,89.33144471,28012.1,83.60101406
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-0_B3.tif,492634.3,77.70912394,41586.3,68.99914392
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-0_B6.tif,408406.2,64.42281427,15817.9,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-0_C3.tif,442862.4,69.85800447,47751,74.98645218
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-0_C6.tif,558494.8,88.09809149,25175.2,68.31425704
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-1_A3.tif,503021.3,79.34759018,49828.2,84.36798988
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-1_A6.tif,353053.1,55.6913051,16027,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-1_B3.tif,530447.1,83.67379096,35080.2,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-1_B6.tif,514139.5,81.10139738,49673.1,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-1_C3.tif,401456.8,63.32660196,40041.3,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-1_C6.tif,412677.2,65.09653039,67087.3,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-2_A3.tif,573090,90.40036765,46264.3,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-2_A6.tif,567558.4,89.52780196,5951.3,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-2_B3.tif,619230.1,97.6785997,59194,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-2_B6.tif,304467.4,48.0272992,19761.7,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-2_C3.tif,285898.3,45.09817207,68054.8,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-2_C6.tif,576878.2,90.99792593,14140.5,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-3_A3.tif,528693.1,83.39711148,24836.6,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-3_A6.tif,338761.1,53.43685632,26818.4,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-3_B3.tif,447822.6,70.64043638,48553.4,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-3_B6.tif,429195.3,67.70212866,39889,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-3_C3.tif,485760.8,76.62488425,28670.8,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-3_C6.tif,538751.2,84.98369637,34377.4,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-4_A3.tif,548729.2,86.55764613,53918.5,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-4_A6.tif,467654.7,73.76879167,18363.2,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-4_B3.tif,575191,90.73178361,44490.1,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-4_B6.tif,496309.7,78.28888892,44265.3,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-4_C3.tif,526875.5,83.1103996,38794.9,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-4_C6.tif,604527.1,95.35931895,33784.1,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-5_A3.tif,486980.9,76.81734527,64267.5,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-5_A6.tif,558903.2,88.16251333,38146.2,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-5_B3.tif,514589.3,81.17234974,56422.6,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-5_B6.tif,445937.1,70.34301382,50619.2,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-5_C3.tif,481652.3,75.9768012,42622.1,
25-75_co-cultureA2780_15and20_Day16_TX RED_Tile-5_C6.tif,517759.2,81.67237613,1980.4,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-0_A3.tif,617469,97.40080025,870.71,89.68291756
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-0_A6.tif,542729.6,85.61125718,1529.4,93.1645834
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-0_B3.tif,575455.2,90.77345905,964.61,83.37588203
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-0_B6.tif,551904.6,87.05854011,1961.9,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-0_C3.tif,609778.8,96.18773266,1064.2,75.06676652
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-0_C6.tif,464136.3,73.21379218,1626.2,79.18182174
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-1_A3.tif,590785.1,93.19162827,884.94,79.73345868
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-1_A6.tif,484534.2,76.4313979,2218,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-1_B3.tif,607971.7,95.90267707,2246.5,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-1_B6.tif,560611,88.43190513,1098.3,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-1_C3.tif,477735,75.35887843,1269.1,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-1_C6.tif,536120.3,84.56869292,2869.6,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-2_A3.tif,453313.6,71.50659775,835.14,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-2_A6.tif,478303.8,75.44860209,1996.1,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-2_B3.tif,630043.6,99.38434291,1125.4,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-2_B6.tif,377109.7,59.4860415,1637.6,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-2_C3.tif,582799.3,91.93193214,1223.5,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-2_C6.tif,435421.1,68.68419886,2926.6,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-3_A3.tif,612060.5,96.5476526,1879.4,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-3_A6.tif,594902.2,93.84106789,1079.9,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-3_B3.tif,591447,93.2960377,1976.2,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-3_B6.tif,506789.3,79.94196207,2225.1,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-3_C3.tif,503677.1,79.45103739,2225.1,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-3_C6.tif,568146,89.62049116,796.73,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-4_A3.tif,567845.4,89.57307392,2590.8,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-4_A6.tif,408216.9,64.39295371,534.95,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-4_B3.tif,604249.8,95.31557709,1294.7,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-4_B6.tif,519444.3,81.93818719,3407.4,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-4_C3.tif,521736.6,82.29977919,1431.3,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-4_C6.tif,526877.5,83.11071509,1553.6,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-5_A3.tif,569776.9,89.87775261,1304.6,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-5_A6.tif,346612.3,54.67532037,1234.9,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-5_B3.tif,534514.6,84.31540658,2235.1,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-5_B6.tif,495963.6,78.23429441,1853.8,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-5_C3.tif,475624.3,75.02593238,1340.2,
25-75_co-cultureA2780_15and20_Day18_TX RED_Tile-5_C6.tif,502103.8,79.20286189,486.57,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-0_A3.tif,15303.6,2.414020601,5844.6,1.709844501
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-0_A6.tif,6133.7,0.967542158,2492.6,1.692190541
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-0_B3.tif,9099.6,1.435389181,3593.8,1.110732466
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-0_B6.tif,6903.9,1.089035053,2808.5,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-0_C3.tif,5297.7,0.835669838,1804,1.523577479
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-0_C6.tif,8360.3,1.318770514,3507,1.043295128
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_A3.tif,11609.5,1.831305848,4145.8,0.903990531
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_A6.tif,10984.6,1.732732867,3721.9,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_B3.tif,12287.1,1.938191833,4377.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_B6.tif,8175.1,1.289556694,2802.8,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_C3.tif,7123.5,1.123675198,2612.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_C6.tif,6716.7,1.059505749,2780,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_A3.tif,10915.8,1.721880216,4389.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_A6.tif,8408.8,1.326421001,3147.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_B3.tif,12790.1,2.017536063,5295.4,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_B6.tif,7083.5,1.117365517,2516.8,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_C3.tif,7849.2,1.238148573,3246.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_C6.tif,4954.6,0.781548555,1644.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_A3.tif,9361.7,1.476733361,3349.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_A6.tif,8029.8,1.26663678,3198.3,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_B3.tif,7373.5,1.1631107,2671.9,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_B6.tif,7360.3,1.161028505,2821.3,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_C3.tif,12995.1,2.049873175,4615.3,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_C6.tif,6853.3,1.081053307,2496.9,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_A3.tif,10143,1.599977192,4532.8,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_A6.tif,8509.5,1.342305621,3064.6,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_B3.tif,11500.2,1.814064646,4252.5,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_B6.tif,4286.7,0.676192668,1631.9,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_C3.tif,5133.8,0.809815923,2068.6,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_C6.tif,4243.1,0.669315116,2017.4,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_A3.tif,7703.4,1.215149788,3148.5,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_A6.tif,15885.6,2.50582645,6329.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_B3.tif,11315,1.784850826,4057.6,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_B6.tif,5874.1,0.926592332,2481.2,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_C3.tif,3849.4,0.607212088,2050.2,
