Image,Area µm^2,Confluency %,Perimeter µm,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_B4.tif,4014.4,0.633239519,2336.1,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_C1.tif,12859,2.028404487,7043.9,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_C4.tif,1819.2,0.286964262,1021.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_A1.tif,3610.1,0.569464425,2136.9,0.681429703
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_A4.tif,5205.6,0.821141799,3396.1,0.820947251
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_B1.tif,2111.7,0.333103799,1381.5,1.021660812
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_B4.tif,5120.6,0.807733729,2977.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_C1.tif,2248.8,0.354730229,1269.1,0.756699457
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_C4.tif,4743.1,0.748186121,2765.8,0.980916051
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_A1.tif,5158.1,0.813649054,3142.8,1.105863496
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_A4.tif,10681.5,1.684921264,5360.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_B1.tif,6454.5,1.018145794,3663.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_B4.tif,3561,0.561719292,2245.1,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_C1.tif,8478.2,1.337368297,3407.4,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_C4.tif,3101.5,0.489236839,1832.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_A1.tif,3690,0.582068011,2919.4,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_A4.tif,798.02,0.125881278,564.82,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_B1.tif,5476.9,0.863937206,4010.7,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_B4.tif,11267,1.77727921,5622.6,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_C1.tif,5932.3,0.935772917,4211.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_C4.tif,14997.5,2.365735773,5939.9,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_A1.tif,5545.2,0.874710986,3309.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_A4.tif,3942.5,0.621897869,2533.9,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_B1.tif,5118.6,0.807418245,3056,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_B4.tif,7857.3,1.239426283,4135.9,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_C1.tif,10181,1.605971389,5377.9,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_C4.tif,7164,1.130063749,3767.4,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_A1.tif,3234.1,0.51015343,2047.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_A4.tif,2759.4,0.435273298,1750,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_B1.tif,9066.2,1.430120598,6309.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_B4.tif,3121.8,0.492439002,1619.1,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_C1.tif,5413.6,0.853952137,2579.4,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_C4.tif,7655.4,1.207578172,4437.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_A1.tif,4681.9,0.73853231,2757.2,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_A4.tif,5395.4,0.851081233,3071.7,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_B1.tif,2998.3,0.472957864,1909.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_B4.tif,6383.2,1.006898789,3815.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_C1.tif,6606.8,1.042169902,3834.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_C4.tif,4402,0.694380321,2252.2,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_A1.tif,5283,0.833351031,2506.8,0.733098623
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_A4.tif,1011.6,0.159571816,488,0.732446097
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_B1.tif,4908.6,0.774292423,2045.9,0.700463905
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_B4.tif,3177.9,0.501288329,1388.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_C1.tif,3300.9,0.520690596,1404.2,0.411209755
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_C4.tif,1703.8,0.268760834,803.84,0.4239001
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_A1.tif,337.02,0.053162212,187.8,0.341125506
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_A4.tif,1376.9,0.217194972,628.85,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_B1.tif,3825.1,0.603378957,1789.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_B4.tif,3328.2,0.524996953,1360.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_C1.tif,2490.2,0.39280915,1240.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_C4.tif,2514.5,0.39664228,1028.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_A1.tif,5980.9,0.943439179,2353.2,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_A4.tif,2245.8,0.354257003,904.86,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_B1.tif,4475.4,0.705958585,1967.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_B4.tif,1945.7,0.306918626,801,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_C1.tif,3850.4,0.60736983,1636.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_C4.tif,1910.3,0.301334559,865.02,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_A1.tif,2390,0.3770034,927.62,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_A4.tif,3480.5,0.549021061,1506.7,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_B1.tif,2800.9,0.441819592,1139.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_B4.tif,3629.8,0.572571942,1512.4,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_C1.tif,3412.2,0.538247281,1424.2,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_C4.tif,647.22,0.102093783,348.57,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_A1.tif,10829.7,1.70829863,4266.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_A4.tif,2529.7,0.399039959,1094.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_B1.tif,7568.3,1.193838843,3014.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_B4.tif,1947.7,0.30723411,919.08,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_C1.tif,5966.2,0.941120371,2420.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_C4.tif,3977,0.627339968,1774.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_A1.tif,3064.1,0.483337288,1432.7,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_A4.tif,4996.6,0.78817372,2243.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_B1.tif,4281.6,0.675388184,1954.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_B4.tif,2094.5,0.330390637,921.93,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_C1.tif,7623.5,1.202546202,2962.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_C4.tif,2222.5,0.350581614,1099.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_A1.tif,8749.9,1.3802268,4235.5,1.212746326
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_A4.tif,393.19,0.06202258,170.73,1.171439478
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_B1.tif,6689.3,1.055183617,2993.4,1.051726439
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_B4.tif,5142.9,0.811251376,2347.5,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_C1.tif,5439.9,0.858100752,2525.3,0.696727785
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_C4.tif,2883.4,0.454833307,1338.8,0.631725196
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_A1.tif,534.88,0.084373046,338.61,0.537214071
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_A4.tif,2536.3,0.400081056,1209.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_B1.tif,6851.3,1.080737823,3295,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_B4.tif,4022,0.634438358,1779.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_C1.tif,4836.7,0.762950773,2279.2,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_C4.tif,3399.1,0.536180861,1604.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_A1.tif,9684.1,1.527589385,3867,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_A4.tif,7159.4,1.129338136,3827.1,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_B1.tif,7044.6,1.111229353,3225.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_B4.tif,3979,0.627655452,2760.1,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_C1.tif,9288.3,1.465155098,4465.9,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_C4.tif,4343.3,0.685120866,2737.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_A1.tif,5872.6,0.926355719,2363.2,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_A4.tif,6376.1,1.00577882,2728.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_B1.tif,6744.5,1.063890976,2943.6,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_B4.tif,4782.1,0.754338059,1842.4,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_C1.tif,6913.5,1.090549376,3023.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_C4.tif,4865.1,0.767430646,2181,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-4_A1.tif,13283.5,2.09536597,5772,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-4_A4.tif,4866.1,0.767588388,2953.6,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-4_B1.tif,9684.1,1.527589385,4349.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-4_B4.tif,3319.6,0.523640371,1865.2,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-4_C1.tif,9216,1.45375035,4202.7,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-4_C4.tif,2541.8,0.400948637,1355.9,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-5_A1.tif,8004,1.262567036,3703.4,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-5_A4.tif,5170.2,0.815557732,2509.7,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-5_B1.tif,7544,1.190005712,3492.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-5_B4.tif,2783.2,0.439027558,1287.6,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-5_C1.tif,4309.9,0.679852282,2267.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-5_C4.tif,2401.2,0.378770111,1311.8,
75-25_co-cultureA2780_15and20_Day4_FITC_Tile-0_A1.tif,13082.1,2.063596729,5824.6,2.317145976
75-25_co-cultureA2780_15and20_Day4_FITC_Tile-0_A4.tif,4318.5,0.681208864,2198.1,1.775833242
75-25_co-cultureA2780_15and20_Day4_FITC_Tile-0_B1.tif,10770.5,1.698960303,4867.2,1.802586286
75-25_co-cultureA2780_15and20_Day4_FITC_Tile-0_B4.tif,10839.4,1.709828727,5120.4,
