Image,Area µm^2
75-25_A2780_20and30_Day10_FITC_Tile-0_A1.tif,33851.8
75-25_A2780_20and30_Day10_FITC_Tile-0_A4.tif,67878.7
75-25_A2780_20and30_Day10_FITC_Tile-0_B1.tif,44895.3
75-25_A2780_20and30_Day10_FITC_Tile-0_B4.tif,30836
75-25_A2780_20and30_Day10_FITC_Tile-0_C1.tif,30783.4
75-25_A2780_20and30_Day10_FITC_Tile-0_C4.tif,39026
75-25_A2780_20and30_Day10_FITC_Tile-1_A1.tif,45768
75-25_A2780_20and30_Day10_FITC_Tile-1_A4.tif,45156.9
75-25_A2780_20and30_Day10_FITC_Tile-1_B1.tif,62534.6
75-25_A2780_20and30_Day10_FITC_Tile-1_B4.tif,101000.5
75-25_A2780_20and30_Day10_FITC_Tile-1_C1.tif,45174.1
75-25_A2780_20and30_Day10_FITC_Tile-1_C4.tif,47585.3
75-25_A2780_20and30_Day10_FITC_Tile-2_A1.tif,37261.3
75-25_A2780_20and30_Day10_FITC_Tile-2_A4.tif,61268.2
75-25_A2780_20and30_Day10_FITC_Tile-2_B1.tif,42128.9
75-25_A2780_20and30_Day10_FITC_Tile-2_B4.tif,55612.9
75-25_A2780_20and30_Day10_FITC_Tile-2_C1.tif,16541.9
75-25_A2780_20and30_Day10_FITC_Tile-2_C4.tif,54463.5
75-25_A2780_20and30_Day10_FITC_Tile-3_A1.tif,41312.3
75-25_A2780_20and30_Day10_FITC_Tile-3_A4.tif,62119.2
75-25_A2780_20and30_Day10_FITC_Tile-3_B1.tif,55234
75-25_A2780_20and30_Day10_FITC_Tile-3_B4.tif,36495.3
75-25_A2780_20and30_Day10_FITC_Tile-3_C1.tif,38402.7
75-25_A2780_20and30_Day10_FITC_Tile-3_C4.tif,53071.6
75-25_A2780_20and30_Day10_FITC_Tile-4_A1.tif,50409.9
75-25_A2780_20and30_Day10_FITC_Tile-4_A4.tif,48099.9
75-25_A2780_20and30_Day10_FITC_Tile-4_B1.tif,49525.6
75-25_A2780_20and30_Day10_FITC_Tile-4_B4.tif,48748
75-25_A2780_20and30_Day10_FITC_Tile-4_C1.tif,46607.4
75-25_A2780_20and30_Day10_FITC_Tile-4_C4.tif,51550.3
75-25_A2780_20and30_Day10_FITC_Tile-5_A1.tif,14290
75-25_A2780_20and30_Day10_FITC_Tile-5_A4.tif,35487.5
75-25_A2780_20and30_Day10_FITC_Tile-5_B1.tif,31530.6
75-25_A2780_20and30_Day10_FITC_Tile-5_B4.tif,59086.1
75-25_A2780_20and30_Day10_FITC_Tile-5_C1.tif,43570.8
75-25_A2780_20and30_Day10_FITC_Tile-5_C4.tif,42967.7
75-25_A2780_20and30_Day11_FITC_Tile-0_A1.tif,30697.4
75-25_A2780_20and30_Day11_FITC_Tile-0_A4.tif,107076.7
75-25_A2780_20and30_Day11_FITC_Tile-0_B1.tif,37104.5
75-25_A2780_20and30_Day11_FITC_Tile-0_B4.tif,32527.8
75-25_A2780_20and30_Day11_FITC_Tile-0_C1.tif,88902.7
75-25_A2780_20and30_Day11_FITC_Tile-0_C4.tif,100159.1
75-25_A2780_20and30_Day11_FITC_Tile-1_A1.tif,54451.8
75-25_A2780_20and30_Day11_FITC_Tile-1_A4.tif,61417.5
75-25_A2780_20and30_Day11_FITC_Tile-1_B1.tif,78441
75-25_A2780_20and30_Day11_FITC_Tile-1_B4.tif,72488.3
75-25_A2780_20and30_Day11_FITC_Tile-1_C1.tif,117527.2
75-25_A2780_20and30_Day11_FITC_Tile-1_C4.tif,50577.4
75-25_A2780_20and30_Day11_FITC_Tile-2_A1.tif,46909.4
75-25_A2780_20and30_Day11_FITC_Tile-2_A4.tif,62323.6
75-25_A2780_20and30_Day11_FITC_Tile-2_B1.tif,83027.8
75-25_A2780_20and30_Day11_FITC_Tile-2_B4.tif,56472
75-25_A2780_20and30_Day11_FITC_Tile-2_C1.tif,29223.6
75-25_A2780_20and30_Day11_FITC_Tile-2_C4.tif,50254.1
75-25_A2780_20and30_Day11_FITC_Tile-3_A1.tif,53156.1
75-25_A2780_20and30_Day11_FITC_Tile-3_A4.tif,68313.3
75-25_A2780_20and30_Day11_FITC_Tile-3_B1.tif,76159.3
75-25_A2780_20and30_Day11_FITC_Tile-3_B4.tif,36102.7
75-25_A2780_20and30_Day11_FITC_Tile-3_C1.tif,73066
75-25_A2780_20and30_Day11_FITC_Tile-3_C4.tif,49455.2
75-25_A2780_20and30_Day11_FITC_Tile-4_A1.tif,85604
75-25_A2780_20and30_Day11_FITC_Tile-4_A4.tif,46262.8
75-25_A2780_20and30_Day11_FITC_Tile-4_B1.tif,50069.4
75-25_A2780_20and30_Day11_FITC_Tile-4_B4.tif,63574.3
75-25_A2780_20and30_Day11_FITC_Tile-4_C1.tif,54511.5
75-25_A2780_20and30_Day11_FITC_Tile-4_C4.tif,61043.1
75-25_A2780_20and30_Day11_FITC_Tile-5_A1.tif,31823
75-25_A2780_20and30_Day11_FITC_Tile-5_A4.tif,48863.3
75-25_A2780_20and30_Day11_FITC_Tile-5_B1.tif,67282.2
75-25_A2780_20and30_Day11_FITC_Tile-5_B4.tif,72301.1
75-25_A2780_20and30_Day11_FITC_Tile-5_C1.tif,27737.7
75-25_A2780_20and30_Day11_FITC_Tile-5_C4.tif,48236.5
75-25_A2780_20and30_Day12_FITC_Tile-0_A1.tif,27528.2
75-25_A2780_20and30_Day12_FITC_Tile-0_A4.tif,53343.8
75-25_A2780_20and30_Day12_FITC_Tile-0_B4.tif,31011
75-25_A2780_20and30_Day12_FITC_Tile-0_C1.tif,24688.4
75-25_A2780_20and30_Day12_FITC_Tile-0_C4.tif,47538.8
75-25_A2780_20and30_Day12_FITC_Tile-1_A1.tif,42753.7
75-25_A2780_20and30_Day12_FITC_Tile-1_A4.tif,59353.8
75-25_A2780_20and30_Day12_FITC_Tile-1_B4.tif,57393.8
