Image,Area µm^2,Confluency %,Perimeter µm,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-3_B5.tif,2076.8,0.327598603,1045.7,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-3_C2.tif,3874.7,0.61120296,1732.9,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-3_C5.tif,3032.7,0.478384189,1535.1,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-4_A2.tif,6551.2,1.033399446,4032,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-4_A5.tif,3922.8,0.618790351,1892.2,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-4_B2.tif,6766.2,1.067313978,4049.1,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-4_B5.tif,3657.6,0.57695717,1869.5,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-4_C2.tif,4523.5,0.713545975,3009.1,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-4_C5.tif,2004.9,0.316256953,846.52,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-5_A2.tif,4508.8,0.711227168,2125.6,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-5_A5.tif,3350.5,0.528514599,1557.9,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-5_B2.tif,5500.1,0.867596821,2617.8,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-5_B5.tif,1993.3,0.314427146,1003,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-5_C2.tif,3366.2,0.530991149,1691.6,
50-50_co-cultureA2780_15and20_Day1_FITC_Tile-5_C5.tif,1588.5,0.250573181,813.8,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-0_A2.tif,59394.8,9.369055047,26552.4,8.914963127
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-0_A5.tif,80176.8,12.64724947,32993.1,8.131881845
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-0_B2.tif,72369.1,11.41564719,24204.9,8.061833878
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-0_B5.tif,64504.3,10.17503784,27380.4,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-0_C2.tif,56394.5,8.895781699,25557.9,9.243608086
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-0_C5.tif,68460,10.7990179,28505.8,8.560069898
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_A2.tif,24604.1,3.881100151,13494.6,13.29317933
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_A5.tif,67405.9,10.63274205,25812.6,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_B2.tif,35806.3,5.648157679,16690,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_B5.tif,32342.5,5.10177091,17250.6,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_C2.tif,35031,5.5258603,16459.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_C5.tif,128757,20.31038779,38472,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_A2.tif,100497.3,15.85264595,33758.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_A5.tif,57929.8,9.137963004,28010.7,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_B2.tif,78554.4,12.39132883,27568.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_B5.tif,86654.6,13.66907065,32244.7,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_C2.tif,76708.9,12.10021596,33560.7,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_C5.tif,48252.3,7.611414717,24470.9,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_A2.tif,51354.8,8.100809298,25179.4,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_A5.tif,40862.6,6.445748597,19541.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_B2.tif,36481.9,5.75472818,18656.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_B5.tif,54410.8,8.582868876,23393.9,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_C2.tif,34022.5,5.366777484,16455.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_C5.tif,116647,18.40013207,41688.8,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_A2.tif,60668.5,9.569971043,30846.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_A5.tif,57780,9.114333251,26360.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_B2.tif,46102.7,7.272332496,20639.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_B5.tif,61127,9.642295754,27542.6,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_C2.tif,46984.2,7.411382076,23960.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_C5.tif,64977.9,10.24974445,30133.4,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_A2.tif,42577.1,6.71619727,23812.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_A5.tif,47442.1,7.483612142,22994.1,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_B2.tif,39996.3,6.309096695,20925.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_B5.tif,26558.4,4.189375359,14126.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_C2.tif,57505.2,9.070985748,26535.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_C5.tif,78535.7,12.38837906,33371.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_A2.tif,44049.7,6.948488152,18606.4,5.36213987
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_A5.tif,51888.7,8.185027757,22092.1,5.57476821
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_B2.tif,38391.6,6.055968094,16489.4,5.819670565
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_B5.tif,47666.3,7.5189779,19192.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_C2.tif,35699.5,5.631310833,17075.6,6.928076336
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_C5.tif,64054.9,10.10414858,25294.7,8.144385529
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_A2.tif,15498.5,2.444764519,9412.8,8.529297061
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_A5.tif,61806.1,9.749418352,26071.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_B2.tif,40771.5,6.4313783,17106.9,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_B5.tif,53554.6,8.447810169,24081.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_C2.tif,44616.4,7.037880548,20871.4,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_C5.tif,41338.8,6.520865341,18893.8,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_A2.tif,38479.7,6.069865165,15456.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_A5.tif,22666,3.575380365,13106.2,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_B2.tif,11134.9,1.756441491,6297,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_B5.tif,74891.7,11.81356718,29319.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_C2.tif,35561.9,5.609605532,19855.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_C5.tif,73694.9,11.62478154,27263.7,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_A2.tif,32275.7,5.091233744,16606.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_A5.tif,57206.2,9.023820887,25617.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_B2.tif,29666.5,4.679653295,14250,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_B5.tif,28550.2,4.503565891,14218.7,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_C2.tif,38380.5,6.054217157,17960.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_C5.tif,49302.9,7.777138471,18962.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_A2.tif,43388.8,6.844236459,21413.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_A5.tif,40677.9,6.416613648,17715.8,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_B2.tif,59204,9.338957872,22040.9,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_B5.tif,62520.6,9.862125017,28104.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_C2.tif,39775.7,6.274298808,17976.2,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_C5.tif,57357.5,9.047687253,25594.9,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_A2.tif,30266.2,4.774251178,17289,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_A5.tif,29276.9,4.618197009,15815,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_B2.tif,32877.8,5.186210207,16007.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_B5.tif,42602.9,6.720267014,18262.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_C2.tif,27327.6,4.310710512,14844.7,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_C5.tif,38678.1,6.101161179,19441.6,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_A2.tif,25178.5,3.971707161,12330.8,4.970387591
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_A5.tif,51883.7,8.184239047,23443.7,3.521579824
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_B2.tif,20036.1,3.160534657,10720.3,3.808649247
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_B5.tif,14372,2.267068146,7328.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_C2.tif,23874.9,3.766074679,11232.4,5.498181836
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_C5.tif,54940.1,8.666361721,20663.7,4.746349246
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_A2.tif,21403.4,3.376215305,10740.2,5.10560667
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_A5.tif,35565.4,5.610157629,16951.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_B2.tif,16514.6,2.605046174,10827,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_B5.tif,28577,4.507793377,14312.6,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_C2.tif,26534.7,4.185636873,12337.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_C5.tif,32531.7,5.131615698,14343.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_A2.tif,36396.3,5.741225464,13018,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_A5.tif,20410.1,3.219530168,10070.1,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_B2.tif,16697.3,2.633865639,7180.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_B5.tif,31106.2,4.906754465,15624.4,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_C2.tif,23379.5,3.687929288,12867.2,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_C5.tif,26680.9,4.208698755,13542.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_A2.tif,22240.4,3.508245366,12680.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_A5.tif,41212.8,6.500989848,19982.2,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_B2.tif,25600,4.038195418,14228.7,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_B5.tif,15881,2.505100837,8305.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_C2.tif,18226.5,2.875084718,9796.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_C5.tif,14834,2.339944954,7133.6,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_A2.tif,58708.6,9.260812481,25419.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_A5.tif,30990.3,4.888472166,14208.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_B2.tif,32387,5.108790429,12650.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_B5.tif,37682.2,5.944065913,18044.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_C2.tif,32555,5.135291087,15928.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_C5.tif,38389.6,6.05565261,19272.3,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_A2.tif,25130.4,3.964119771,13036.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_A5.tif,29070.9,4.585702155,15265.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_B2.tif,22714.6,3.583046626,11374.7,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_B5.tif,52917.5,8.347312735,20982.4,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_C2.tif,20298.2,3.201878837,11418.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_C5.tif,26824.6,4.231366281,14416.5,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_A2.tif,12198.6,1.924231665,6789.3,3.52597031
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_A5.tif,26507.3,4.181314742,14792.1,2.571026481
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_B2.tif,21954,3.463068055,9633.3,3.191228622
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_B5.tif,25359.6,4.000274239,12713.5,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_C2.tif,22899.3,3.612181575,9324.6,4.275817979
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_C5.tif,18209.3,2.872371555,10186.7,3.293637363
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_A2.tif,14938.3,2.356397446,8500.8,3.526341003
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_A5.tif,34870.1,5.500479611,15745.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_B2.tif,8553.1,1.349183173,5446.2,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_B5.tif,28551.2,4.503723633,14592.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_C2.tif,21444.4,3.382682727,10910.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_C5.tif,17368.8,2.739789397,9485.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_A2.tif,15399.3,2.429116512,7975.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_A5.tif,17890,2.822004532,9495.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_B2.tif,11697.1,1.845124048,5545.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_B5.tif,28889.2,4.557040432,13537.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_C2.tif,16544.4,2.609746886,8658.7,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_C5.tif,39962.4,6.303749241,9852.4,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_A2.tif,16891.1,2.66443604,9327.4,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_A5.tif,33281.2,5.249843333,17382.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_B2.tif,17283.8,2.726381327,10105.6,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_B5.tif,12951.1,2.042932526,6467.7,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_C2.tif,20769.4,3.276206871,11504.2,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_C5.tif,10427.9,1.64491789,5754.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_A2.tif,39816.1,6.280671585,17695.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_A5.tif,27618.6,4.356613436,13803.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_B2.tif,18276.6,2.882987593,9795.5,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_B5.tif,16963.4,2.675840787,9952,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_C2.tif,20170.7,3.181766731,11112.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_C5.tif,20317.5,3.204923258,10713.1,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_A2.tif,34873.2,5.500968611,17526.6,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_A5.tif,22471.2,3.544652222,11051.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_B2.tif,20029,3.159414688,11033.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_B5.tif,12564.9,1.982012563,7533.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_C2.tif,19555.9,3.084786944,11142.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_C5.tif,27844.8,4.392294678,12643.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_A2.tif,24116.3,3.8041536,10307.7,3.016321655
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_A5.tif,22040,3.476633867,11794.4,1.717408231
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_B2.tif,18007.4,2.840523444,9095.5,2.667811719
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_B5.tif,22458,3.542570027,11847.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_C2.tif,13491,2.128097437,7344.1,3.573100993
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_C5.tif,26259.9,4.142289369,12850.1,2.979922686
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_A2.tif,8512.1,1.342715751,5231.4,2.610643386
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_A5.tif,28150.4,4.440500636,13089.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_B2.tif,10973.5,1.73098193,6622.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_B5.tif,28255.7,4.45711087,14493.3,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_C2.tif,21604.3,3.407905674,9264.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_C5.tif,24126.9,3.805825665,11481.4,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_A2.tif,8467.5,1.335680457,4363.5,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_A5.tif,13425.7,2.117796884,6826.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_B2.tif,5644.9,0.890437864,4046.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_B5.tif,16739.3,2.640490803,8506.5,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_C2.tif,8795,1.387340965,5342.3,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_C5.tif,7281.4,1.148582661,5101.9,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_A2.tif,20032.6,3.15998256,9515.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_A5.tif,34367.1,5.421135381,16741.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_B2.tif,9818.2,1.548742588,5558.6,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_B5.tif,17293.9,2.727974521,8311.6,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_C2.tif,16821.7,2.653488744,8862.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_C5.tif,9690.6,1.528614708,5830.3,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_A2.tif,24987.7,3.941609986,12049.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_A5.tif,20297.7,3.201799966,10502.6,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_B2.tif,10532.7,1.661449253,6178.9,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_B5.tif,15435.7,2.434858321,7900.4,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_C2.tif,16447.3,2.594430136,9466.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_C5.tif,18398.1,2.902153247,11206.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_A2.tif,28615,4.513787573,13464.7,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_A5.tif,17628.4,2.780739223,8766.9,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_B2.tif,10348,1.632314304,6422.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_B5.tif,13164.1,2.076531574,7556.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_C2.tif,24315.7,3.835607356,11669.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_C5.tif,13543.6,2.136394666,7263,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_A2.tif,9028.7,1.424205272,4185.7,1.343896187
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_A5.tif,5823,0.918531716,2612.1,1.265046215
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_B2.tif,9409.8,1.484320752,4116,1.035287092
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_B5.tif,11124.8,1.754848296,4699.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_C2.tif,5017.4,0.791454753,2270.7,0.942676759
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_C5.tif,5479.4,0.864331561,2526.8,1.291039468
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_A2.tif,4302.8,0.678732314,1888,0.729464773
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_A5.tif,5639.3,0.889554509,2563.8,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_B2.tif,6927.2,1.092710441,3370.4,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_B5.tif,14165,2.23441555,6301.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_C2.tif,4149,0.654471593,2075.8,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_C5.tif,4460.2,0.703560906,2145.5,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_A2.tif,12653.5,1.995988505,5645.4,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_A5.tif,4836.2,0.762871902,2159.7,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_B2.tif,6801.7,1.072913819,3386.1,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_B5.tif,7793.5,1.229362343,3939.5,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_C2.tif,9114.3,1.437707988,4352.1,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_C5.tif,6311.3,0.995557138,2875.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_A2.tif,4975.4,0.784829589,2173.9,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_A5.tif,3902.6,0.615603962,1784.1,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_B2.tif,5960.1,0.940158145,2819.8,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_B5.tif,4386.3,0.691903772,2158.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_C2.tif,6717.7,1.059663491,2976.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_C5.tif,5081.1,0.801502919,2310.5,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-4_A2.tif,9987.2,1.575400987,4162.9,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-4_A5.tif,8273.2,1.305031185,3795.8,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-4_B2.tif,10724.5,1.69170417,4911.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-4_B5.tif,8102.7,1.278136172,3817.2,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-4_C2.tif,7217.6,1.138518721,4327.9,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-4_C5.tif,2933.5,0.462736182,1364.4,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-5_A2.tif,10169.9,1.604220452,4555.6,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-5_A5.tif,7382.1,1.164467281,3390.4,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-5_B2.tif,8295,1.308469961,3784.5,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-5_B5.tif,3534.7,0.557570677,1640.4,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-5_C2.tif,7163,1.129906007,3260.9,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-5_C5.tif,3481,0.549099932,1809.7,
50-50_co-cultureA2780_15and20_Day3_FITC_Tile-0_A2.tif,15244.4,2.404682274,6395.2,2.154687481
50-50_co-cultureA2780_15and20_Day3_FITC_Tile-0_A5.tif,6942.9,1.095186991,3566.8,2.187403174
50-50_co-cultureA2780_15and20_Day3_FITC_Tile-0_B2.tif,16268.1,2.566162769,7075.2,1.794594024
