model,parameter,environments_fit,value_mean,value_sd,value_min,value_max,observed_span,coefficient_of_variation,lower_bound,upper_bound,bound_range_fraction,minimum_boundary_margin_fraction,near_optimization_bound,stability_class
A2780Naive|theta_logistic_growth|shared,r,1,1.245585305996265,0.0,1.245585305996265,1.245585305996265,0.0,0.0,0.0001,2.0,0.0,0.37722620831228315,false,tight
A2780Naive|theta_logistic_growth|shared,theta,1,0.4842946372094419,0.0,0.4842946372094419,0.4842946372094419,0.0,0.0,0.1,8.0,0.0,0.0486448907860053,true,tight
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,K_20k,3,3825.93403197029,5.4374271051967735,3822.6560943139666,3832.210560185163,9.554465871196498,0.0014212025246019707,3133.8628472499995,12535.451388999998,0.0010162607977117495,0.07326349627036072,false,tight
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,K_30k,3,3805.285468713193,4.942022146961555,3799.646497875964,3808.863300242577,9.216802366613138,0.001298725729671147,3133.8628472499995,12535.451388999998,0.000980345217798431,0.07081608046016832,false,tight
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,adaptation_rate_20k,3,0.43292790617801863,0.13017435314656287,0.33665003185599973,0.5810332897305609,0.24438325787456117,0.30068367339904295,0.01,5.0,0.04897460077646516,0.06546092822765526,false,tight
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,adaptation_rate_30k,3,0.6021440774399263,0.4116808727536687,0.27733941450840216,1.0651418000790671,0.787802385570665,0.6836916415485971,0.01,5.0,0.15787622957327954,0.053575032967615656,false,moderate
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,r_20k,3,0.8385167346280471,0.12161293339016212,0.7079767839037804,0.948610771792292,0.24063398788851165,0.14503340048914792,0.0001,2.0,0.12032301009476055,0.353956089756378,false,moderate
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,r_30k,3,0.78040219333234,0.23740680237792935,0.5581322798191728,1.0304941721333316,0.4723618923141588,0.304210834370154,0.0001,2.0,0.23619275579486915,0.27903009141415713,false,moderate
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,theta_20k,3,1.423167053881621,0.2659771075455706,1.17710127380893,1.7053619546058865,0.5282606807969565,0.1868909955582028,0.1,8.0,0.06686844060720969,0.13634193339353542,false,tight
A2780cis|adaptation_theta_logistic_growth|independent_diagnostic,theta_30k,3,1.7354916682378914,0.6503505185155775,1.192977656284514,2.4564315703304636,1.2634539140459495,0.37473560398933076,0.1,8.0,0.1599308751956898,0.13835160206133088,false,moderate
A2780cis|adaptation_theta_logistic_growth|partial_5pct,K,3,3820.097308445498,1.7578747379477027,3818.710473602497,3822.0743303360596,3.363856733562443,0.0004601649109988326,3133.8628472499995,12535.451388999998,0.00035779663390122146,0.07284382030879868,false,tight
