Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_B3.tif,85.32708333333333,1.938191833,4377.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_B6.tif,56.77152777777778,1.289556694,2802.8,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_C3.tif,49.46875,1.123675198,2612.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-1_C6.tif,46.64375,1.059505749,2780.0,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_A3.tif,75.80416666666666,1.721880216,4389.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_A6.tif,58.39444444444444,1.326421001,3147.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_B3.tif,88.82013888888889,2.017536063,5295.4,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_B6.tif,49.19097222222222,1.117365517,2516.8,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_C3.tif,54.50833333333333,1.238148573,3246.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-2_C6.tif,34.40694444444445,0.781548555,1644.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_A3.tif,65.01180555555555,1.476733361,3349.1,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_A6.tif,55.7625,1.26663678,3198.3,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_B3.tif,51.20486111111112,1.1631107,2671.9,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_B6.tif,51.113194444444446,1.161028505,2821.3,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_C3.tif,90.24375,2.049873175,4615.3,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-3_C6.tif,47.59236111111111,1.081053307,2496.9,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_A3.tif,70.4375,1.599977192,4532.8,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_A6.tif,59.09375,1.342305621,3064.6,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_B3.tif,79.86250000000001,1.814064646,4252.5,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_B6.tif,29.76875,0.676192668,1631.9,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_C3.tif,35.65138888888889,0.809815923,2068.6,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-4_C6.tif,29.465972222222224,0.669315116,2017.4,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_A3.tif,53.49583333333333,1.215149788,3148.5,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_A6.tif,110.31666666666666,2.50582645,6329.7,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_B3.tif,78.57638888888889,1.784850826,4057.6,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_B6.tif,40.79236111111111,0.926592332,2481.2,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_C3.tif,26.731944444444444,0.607212088,2050.2,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_C6.tif,22.617361111111112,0.513749948,1340.2,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A3.tif,252.0881944444444,5.726145328,10679.0,4.608695682
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A6.tif,142.17569444444445,3.229499463,6758.0,4.617778992
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B3.tif,196.04097222222225,4.453041126,10269.3,3.807037649
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B6.tif,81.32430555555555,1.847269339,3390.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C3.tif,260.5256944444444,5.917801868,11048.9,3.539283735
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C6.tif,112.1576388888889,2.547643857,6474.8,2.814564367
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A3.tif,225.0680555555556,5.112386947,9925.0,2.611145531
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A6.tif,127.81319444444443,2.903257441,6850.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B3.tif,281.6243055555556,6.397053639,12840.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B6.tif,143.68680555555557,3.263824124,5158.8,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C3.tif,72.87291666666667,1.655297315,3832.8,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C6.tif,139.09375,3.159493559,6580.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A3.tif,234.9743055555556,5.337405922,9868.0,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A6.tif,143.67291666666668,3.26350864,6120.6,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B3.tif,229.7590277777778,5.218941674,12582.6,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B6.tif,129.07152777777776,2.931840293,5212.9,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C3.tif,172.31319444444443,3.914068231,8791.0,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C6.tif,95.39513888888888,2.166886197,4440.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A3.tif,172.25347222222223,3.91271165,7210.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A6.tif,188.38680555555555,4.279177884,8768.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B3.tif,122.80902777777776,2.789588549,5547.2,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B6.tif,126.74513888888887,2.87899672,6329.7,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C3.tif,196.16041666666663,4.455754288,8940.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C6.tif,130.46319444444444,2.963451791,6174.6,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A3.tif,204.61180555555555,4.647726313,10787.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A6.tif,114.5652777777778,2.602333011,4621.0,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B3.tif,226.89166666666668,5.153809999,9846.7,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B6.tif,128.5201388888889,2.919315577,5662.5,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C3.tif,155.38888888888889,3.529635182,7930.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C6.tif,152.18055555555554,3.456758374,6652.7,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A3.tif,128.36527777777778,2.91579793,7277.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A6.tif,218.26805555555555,4.957925973,10277.8,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B3.tif,162.63541666666666,3.694238968,7452.2,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B6.tif,134.10347222222222,3.046140152,6069.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C3.tif,148.3465277777778,3.369669011,6314.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C6.tif,60.42916666666666,1.37263941,2930.8,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A3.tif,445.0222222222222,10.10861268,20686.5,13.81060993
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A6.tif,347.7611111111111,7.899341205,14230.1,11.66072043
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B3.tif,516.4194444444444,11.73038982,24337.2,9.058603
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B6.tif,476.62847222222223,10.82654388,18270.7,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C3.tif,361.2270833333333,8.205218734,14964.3,9.025161694
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C6.tif,128.96944444444443,2.929521485,6550.2,8.248697689
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A3.tif,541.89375,12.30903483,21138.9,7.252012696
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A6.tif,259.8895833333333,5.903352701,11508.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B3.tif,751.5944444444444,17.07235448,30378.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B6.tif,397.1243055555556,9.020618724,14952.9,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C3.tif,171.28680555555556,3.890753962,7806.5,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C6.tif,390.5180555555555,8.870558752,15265.9,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A3.tif,866.9465277777778,19.69255966,32728.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A6.tif,353.2645833333333,8.024351747,13594.2,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B3.tif,517.9340277777778,11.76479335,23933.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B6.tif,280.4013888888889,6.369275271,11699.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C3.tif,459.3638888888888,10.43438148,20695.0,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C6.tif,379.2444444444444,8.614480375,14129.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A3.tif,632.4006944444444,14.36488642,24314.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A6.tif,474.4958333333333,10.77810131,18307.7,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B3.tif,318.37569444444443,7.231855896,12312.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B6.tif,396.8361111111111,9.014072431,15221.8,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C3.tif,545.9944444444444,12.40218148,24916.2,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C6.tif,254.65,5.784336355,12181.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A3.tif,643.0701388888889,14.60724125,28069.0,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A6.tif,375.2909722222223,8.524677849,15347.0,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B3.tif,563.4527777777778,12.79874489,21824.6,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B6.tif,316.76250000000005,7.195212428,13745.0,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C3.tif,424.62638888888887,9.6453244,17078.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C6.tif,562.8875,12.78590469,24865.0,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A3.tif,518.6618055555556,11.78132471,23903.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A6.tif,573.2437500000001,13.02114535,21500.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B3.tif,412.3375,9.366184142,16574.8,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B6.tif,311.09444444444443,7.0664634,14190.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C3.tif,430.2805555555556,9.773757944,19494.2,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C6.tif,199.30902777777777,4.527274515,8739.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A3.tif,1129.2291666666667,25.65027026,34528.2,29.85267248
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A6.tif,720.8416666666667,16.37380977,23106.5,21.59329829
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B3.tif,1258.3743055555556,28.58378262,41018.7,21.05617097
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B6.tif,1184.742361111111,26.9112441,29274.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C3.tif,958.3638888888888,21.76909124,31638.6,20.26514212
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C6.tif,825.2791666666667,18.74609184,26501.2,21.54834707
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A3.tif,1160.1430555555555,26.35247459,29272.6,15.00498509
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A6.tif,541.6125,12.30264628,21720.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B3.tif,965.2159722222224,21.92473528,31180.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B6.tif,876.2375,19.9036027,31092.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C3.tif,416.4138888888889,9.458778701,18003.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C6.tif,561.8895833333333,12.76323717,23008.4,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A3.tif,1705.4208333333331,38.73837709,49505.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A6.tif,1327.7368055555555,30.15934135,29915.7,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B3.tif,1018.1638888888888,23.12743922,32973.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B6.tif,692.0256944444444,15.71925931,21540.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C3.tif,1000.3576388888888,22.72297294,39738.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C6.tif,738.4895833333334,16.77467954,21656.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A3.tif,1750.7222222222222,39.76739131,48593.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A6.tif,921.3243055555556,20.92774269,23735.4,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B3.tif,1021.4006944444444,23.20096277,36029.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B6.tif,1125.5145833333331,25.56589406,28050.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C3.tif,1268.93125,28.82358202,43778.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C6.tif,584.675,13.28080447,20077.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A3.tif,1200.4222222222222,27.26740978,37581.4,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A6.tif,624.2833333333333,14.18050179,20956.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B3.tif,418.87708333333336,9.514729792,11874.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B6.tif,928.9784722222222,21.10160593,31578.9,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C3.tif,936.7729166666666,21.27865556,25853.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C6.tif,637.0256944444444,14.4699426,22580.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A3.tif,939.4784722222222,21.34011185,35286.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A6.tif,1217.125,27.64681086,35289.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B3.tif,1021.7166666666668,23.20814003,32007.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B6.tif,884.3763888888889,20.08847633,27361.9,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C3.tif,981.029861111111,22.28394538,31920.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C6.tif,616.1236111111111,13.99515493,19801.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A3.tif,1922.343055555556,43.66573267,45625.5,42.82361907
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A6.tif,1617.5180555555555,36.74167875,37312.5,38.66067338
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B3.tif,1819.20625,41.32299568,56402.6,36.29269504
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B6.tif,1119.709027777778,25.43402174,31598.8,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C3.tif,1751.59375,39.78718793,47978.7,31.38319587
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C6.tif,1480.7465277777778,33.63493412,32870.7,25.02157634
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A3.tif,1719.7444444444443,39.06373576,34953.6,26.85274285
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A6.tif,932.5486111111112,21.1827011,30565.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B3.tif,2373.6520833333334,53.91714919,54794.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B6.tif,1100.5708333333334,24.99930054,30736.6,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C3.tif,751.9034722222223,17.079374,30489.1,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C6.tif,1087.8284722222222,24.70985973,30301.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A3.tif,2325.8034722222224,52.8302752,46205.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A6.tif,1510.5784722222222,34.31256224,33308.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B3.tif,2107.743055555556,47.87706571,48489.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B6.tif,1264.5666666666666,28.72444117,34316.2,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C3.tif,1799.2875,40.87054427,49853.8,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C6.tif,1446.7333333333331,32.86232954,30822.0,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A3.tif,2052.24375,46.61640735,51858.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A6.tif,1655.6145833333333,37.60703563,41101.2,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B3.tif,970.76875,22.05086579,28609.6,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B6.tif,1018.4520833333332,23.13398552,27290.8,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C3.tif,1993.3291666666669,45.27817148,50801.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C6.tif,946.9145833333334,21.50902199,31621.6,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A3.tif,1823.813194444444,41.42764173,46456.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A6.tif,1038.4020833333334,23.58714676,32395.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B3.tif,1542.5430555555556,35.03863293,37082.0,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B6.tif,1082.8631944444444,24.59707419,32321.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C3.tif,1579.2770833333334,35.87304083,35737.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C6.tif,1056.44375,23.9969605,29500.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A3.tif,1467.6708333333331,33.33792169,49253.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A6.tif,1535.0333333333333,34.86805072,40066.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B3.tif,1398.0868055555557,31.75733099,37782.0,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B6.tif,1023.1472222222224,23.24063489,33347.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C3.tif,1711.1208333333334,38.86785173,45665.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C6.tif,1074.3347222222224,24.40335123,29175.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A3.tif,2704.390972222222,61.42983318,52111.7,57.33093075
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A6.tif,1934.7236111111115,43.94695512,53760.6,50.02870614
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B3.tif,2506.1534722222223,56.92689826,59733.2,46.05673871
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B6.tif,1290.3145833333333,29.30930121,37921.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C3.tif,2819.543055555556,64.04549539,46015.3,42.10228064
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C6.tif,1454.6611111111113,33.04240781,43154.2,35.09376902
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A3.tif,2381.4395833333333,54.09404107,45055.0,35.2170444
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A6.tif,1374.8055555555557,31.22850091,36878.5,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B3.tif,2950.508333333333,67.02035193,50697.5,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B6.tif,1799.0208333333333,40.86448698,40318.7,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C3.tif,1162.8840277777776,26.41473536,39819.3,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C6.tif,1458.2916666666667,33.12487533,40034.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A3.tif,3043.0958333333333,69.12346303,41779.8,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A6.tif,2469.5715277777776,56.0959449,47496.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B3.tif,2643.170833333333,60.03922695,48523.6,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B6.tif,1876.1527777777776,42.61652747,36916.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C3.tif,2314.115277777777,52.56477962,53483.2,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C6.tif,1895.175,43.04861438,34496.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A3.tif,2556.7680555555557,58.07660088,60125.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A6.tif,1814.8270833333331,41.22352357,41458.3,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B3.tif,1386.3562499999998,31.49087319,40914.8,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B6.tif,1076.4604166666666,24.45163606,37447.6,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C3.tif,2222.114583333333,50.47499772,55789.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C6.tif,1552.7236111111113,35.26988271,45905.7,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A3.tif,2363.89375,53.69549011,51497.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A6.tif,1720.1208333333334,39.07228538,36797.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B3.tif,1945.3256944444447,44.18777984,40638.8,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B6.tif,1823.95,41.43074924,43497.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C3.tif,1721.6104166666669,39.10612104,43629.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C6.tif,1854.4673611111111,42.1239465,44352.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A3.tif,2094.055555555556,47.56615621,65132.5,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A6.tif,1807.0326388888889,41.04647394,49535.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B3.tif,1783.2875,40.50710669,46019.6,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B6.tif,1403.923611111111,31.88991315,45567.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C3.tif,1925.3618055555555,43.73430312,51398.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C6.tif,1087.0659722222222,24.69253966,36162.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A3.tif,2785.7506944444444,63.277907,40863.6,62.65662433
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A6.tif,2673.8104166666667,60.73520047,45120.4,55.48607223
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B3.tif,2662.0805555555557,60.46875844,56537.8,47.89341304
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B6.tif,1209.913888888889,27.48301156,38705.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C3.tif,1786.86875,40.58845424,47423.8,44.53902397
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C6.tif,1926.2895833333332,43.75537745,48806.7,39.58090345
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A3.tif,2756.0979166666666,62.60434863,43979.4,38.09165063
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A6.tif,1808.311805555556,41.07553001,47980.1,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B3.tif,3166.484722222222,71.92622304,46291.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B6.tif,2526.1354166666665,57.38078511,50543.8,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C3.tif,1128.709027777778,25.63845538,45124.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C6.tif,1852.9875,42.09033168,46463.5,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A3.tif,2945.648611111111,66.90996407,48243.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A6.tif,1992.4784722222223,45.25884808,36212.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B3.tif,2940.3805555555555,66.79030098,44471.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B6.tif,1911.2590277777776,43.41396065,44854.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C3.tif,2461.3131944444444,55.90835811,47860.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C6.tif,1846.5916666666667,41.94505129,37760.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A3.tif,3020.1270833333333,68.60173134,50236.5,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A6.tif,1957.5229166666663,44.46483791,44276.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B3.tif,1677.3708333333334,38.10122557,45722.2,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B6.tif,1869.525,42.4659785,47763.8,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C3.tif,3002.598611111111,68.20357473,46464.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C6.tif,1453.5930555555556,33.01814709,40338.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A3.tif,2573.4006944444445,58.45440877,49658.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A6.tif,1568.85,35.63619121,45626.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B3.tif,2016.4944444444443,45.80436727,42871.1,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B6.tif,1505.0506944444444,34.1869996,37925.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C3.tif,2132.3840277777776,48.43678168,40429.7,
