Image,Area µm^2,Confluency %,Perimeter µm,Unnamed: 4
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_B5.tif,224.60069444444446,5.10177091,17250.6,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_C2.tif,243.27083333333334,5.5258603,16459.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-1_C5.tif,894.1458333333334,20.31038779,38472.0,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_A2.tif,697.8979166666667,15.85264595,33758.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_A5.tif,402.2902777777778,9.137963004,28010.7,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_B2.tif,545.5166666666667,12.39132883,27568.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_B5.tif,601.7680555555556,13.66907065,32244.7,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_C2.tif,532.7006944444444,12.10021596,33560.7,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-2_C5.tif,335.0854166666667,7.611414717,24470.9,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_A2.tif,356.6305555555556,8.100809298,25179.4,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_A5.tif,283.7680555555555,6.445748597,19541.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_B2.tif,253.3465277777778,5.75472818,18656.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_B5.tif,377.8527777777778,8.582868876,23393.9,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_C2.tif,236.26736111111111,5.366777484,16455.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-3_C5.tif,810.0486111111111,18.40013207,41688.8,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_A2.tif,421.30902777777777,9.569971043,30846.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_A5.tif,401.25,9.114333251,26360.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_B2.tif,320.15763888888887,7.272332496,20639.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_B5.tif,424.49305555555554,9.642295754,27542.6,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_C2.tif,326.27916666666664,7.411382076,23960.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-4_C5.tif,451.23541666666665,10.24974445,30133.4,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_A2.tif,295.6743055555555,6.71619727,23812.2,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_A5.tif,329.45902777777775,7.483612142,22994.1,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_B2.tif,277.75208333333336,6.309096695,20925.5,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_B5.tif,184.43333333333334,4.189375359,14126.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_C2.tif,399.34166666666664,9.070985748,26535.3,
50-50_co-cultureA2780_15and20_Day10_FITC_Tile-5_C5.tif,545.3868055555555,12.38837906,33371.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_A2.tif,305.9006944444444,6.948488152,18606.4,5.36213987
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_A5.tif,360.3381944444444,8.185027757,22092.1,5.57476821
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_B2.tif,266.60833333333335,6.055968094,16489.4,5.819670565
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_B5.tif,331.0159722222222,7.5189779,19192.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_C2.tif,247.91319444444446,5.631310833,17075.6,6.928076336
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-0_C5.tif,444.8256944444445,10.10414858,25294.7,8.144385529
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_A2.tif,107.62847222222223,2.444764519,9412.8,8.529297061
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_A5.tif,429.20902777777775,9.749418352,26071.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_B2.tif,283.1354166666667,6.4313783,17106.9,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_B5.tif,371.90694444444443,8.447810169,24081.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_C2.tif,309.8361111111111,7.037880548,20871.4,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-1_C5.tif,287.07500000000005,6.520865341,18893.8,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_A2.tif,267.22013888888887,6.069865165,15456.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_A5.tif,157.40277777777777,3.575380365,13106.2,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_B2.tif,77.32569444444444,1.756441491,6297.0,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_B5.tif,520.08125,11.81356718,29319.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_C2.tif,246.9576388888889,5.609605532,19855.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-2_C5.tif,511.7701388888888,11.62478154,27263.7,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_A2.tif,224.13680555555555,5.091233744,16606.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_A5.tif,397.2652777777778,9.023820887,25617.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_B2.tif,206.01736111111111,4.679653295,14250.0,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_B5.tif,198.26527777777778,4.503565891,14218.7,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_C2.tif,266.53125,6.054217157,17960.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-3_C5.tif,342.38125,7.777138471,18962.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_A2.tif,301.31111111111113,6.844236459,21413.5,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_A5.tif,282.48541666666665,6.416613648,17715.8,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_B2.tif,411.1388888888889,9.338957872,22040.9,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_B5.tif,434.17083333333335,9.862125017,28104.6,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_C2.tif,276.22013888888887,6.274298808,17976.2,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-4_C5.tif,398.31597222222223,9.047687253,25594.9,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_A2.tif,210.18194444444444,4.774251178,17289.0,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_A5.tif,203.31180555555557,4.618197009,15815.0,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_B2.tif,228.3180555555556,5.186210207,16007.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_B5.tif,295.85347222222225,6.720267014,18262.1,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_C2.tif,189.77499999999998,4.310710512,14844.7,
50-50_co-cultureA2780_15and20_Day12_FITC_Tile-5_C5.tif,268.59791666666666,6.101161179,19441.6,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_A2.tif,174.85069444444446,3.971707161,12330.8,4.970387591
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_A5.tif,360.3034722222222,8.184239047,23443.7,3.521579824
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_B2.tif,139.13958333333332,3.160534657,10720.3,3.808649247
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_B5.tif,99.80555555555556,2.267068146,7328.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_C2.tif,165.79791666666668,3.766074679,11232.4,5.498181836
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-0_C5.tif,381.5284722222222,8.666361721,20663.7,4.746349246
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_A2.tif,148.63472222222222,3.376215305,10740.2,5.10560667
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_A5.tif,246.98194444444445,5.610157629,16951.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_B2.tif,114.6847222222222,2.605046174,10827.0,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_B5.tif,198.45138888888889,4.507793377,14312.6,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_C2.tif,184.26875,4.185636873,12337.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-1_C5.tif,225.91458333333333,5.131615698,14343.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_A2.tif,252.75208333333336,5.741225464,13018.0,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_A5.tif,141.73680555555555,3.219530168,10070.1,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_B2.tif,115.95347222222222,2.633865639,7180.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_B5.tif,216.01527777777778,4.906754465,15624.4,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_C2.tif,162.35763888888889,3.687929288,12867.2,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-2_C5.tif,185.2840277777778,4.208698755,13542.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_A2.tif,154.44722222222222,3.508245366,12680.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_A5.tif,286.20000000000005,6.500989848,19982.2,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_B2.tif,177.77777777777777,4.038195418,14228.7,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_B5.tif,110.28472222222223,2.505100837,8305.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_C2.tif,126.57291666666667,2.875084718,9796.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-3_C5.tif,103.01388888888889,2.339944954,7133.6,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_A2.tif,407.6986111111111,9.260812481,25419.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_A5.tif,215.21041666666667,4.888472166,14208.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_B2.tif,224.90972222222223,5.108790429,12650.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_B5.tif,261.6819444444444,5.944065913,18044.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_C2.tif,226.07638888888889,5.135291087,15928.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-4_C5.tif,266.59444444444443,6.05565261,19272.3,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_A2.tif,174.51666666666668,3.964119771,13036.5,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_A5.tif,201.88125000000002,4.585702155,15265.9,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_B2.tif,157.74027777777778,3.583046626,11374.7,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_B5.tif,367.4826388888889,8.347312735,20982.4,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_C2.tif,140.95972222222224,3.201878837,11418.8,
50-50_co-cultureA2780_15and20_Day14_FITC_Tile-5_C5.tif,186.28194444444443,4.231366281,14416.5,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_A2.tif,84.7125,1.924231665,6789.3,3.52597031
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_A5.tif,184.07847222222222,4.181314742,14792.1,2.571026481
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_B2.tif,152.45833333333334,3.463068055,9633.3,3.191228622
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_B5.tif,176.10833333333332,4.000274239,12713.5,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_C2.tif,159.02291666666667,3.612181575,9324.6,4.275817979
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-0_C5.tif,126.45347222222222,2.872371555,10186.7,3.293637363
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_A2.tif,103.73819444444445,2.356397446,8500.8,3.526341003
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_A5.tif,242.1534722222222,5.500479611,15745.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_B2.tif,59.39652777777778,1.349183173,5446.2,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_B5.tif,198.27222222222224,4.503723633,14592.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_C2.tif,148.91944444444445,3.382682727,10910.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-1_C5.tif,120.61666666666666,2.739789397,9485.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_A2.tif,106.93958333333333,2.429116512,7975.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_A5.tif,124.23611111111111,2.822004532,9495.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_B2.tif,81.22986111111112,1.845124048,5545.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_B5.tif,200.61944444444444,4.557040432,13537.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_C2.tif,114.89166666666668,2.609746886,8658.7,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-2_C5.tif,277.51666666666665,6.303749241,9852.4,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_A2.tif,117.29930555555555,2.66443604,9327.4,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_A5.tif,231.1194444444444,5.249843333,17382.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_B2.tif,120.02638888888889,2.726381327,10105.6,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_B5.tif,89.93819444444445,2.042932526,6467.7,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_C2.tif,144.23194444444445,3.276206871,11504.2,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-3_C5.tif,72.41597222222222,1.64491789,5754.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_A2.tif,276.50069444444443,6.280671585,17695.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_A5.tif,191.79583333333332,4.356613436,13803.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_B2.tif,126.92083333333332,2.882987593,9795.5,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_B5.tif,117.8013888888889,2.675840787,9952.0,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_C2.tif,140.07430555555555,3.181766731,11112.9,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-4_C5.tif,141.09375,3.204923258,10713.1,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_A2.tif,242.17499999999998,5.500968611,17526.6,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_A5.tif,156.05,3.544652222,11051.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_B2.tif,139.09027777777777,3.159414688,11033.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_B5.tif,87.25625,1.982012563,7533.3,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_C2.tif,135.8048611111111,3.084786944,11142.8,
50-50_co-cultureA2780_15and20_Day16_FITC_Tile-5_C5.tif,193.36666666666667,4.392294678,12643.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_A2.tif,167.47430555555556,3.8041536,10307.7,3.016321655
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_A5.tif,153.05555555555554,3.476633867,11794.4,1.717408231
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_B2.tif,125.0513888888889,2.840523444,9095.5,2.667811719
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_B5.tif,155.95833333333334,3.542570027,11847.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_C2.tif,93.6875,2.128097437,7344.1,3.573100993
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-0_C5.tif,182.36041666666668,4.142289369,12850.1,2.979922686
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_A2.tif,59.111805555555556,1.342715751,5231.4,2.610643386
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_A5.tif,195.4888888888889,4.440500636,13089.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_B2.tif,76.20486111111111,1.73098193,6622.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_B5.tif,196.2201388888889,4.45711087,14493.3,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_C2.tif,150.0298611111111,3.407905674,9264.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-1_C5.tif,167.54791666666668,3.805825665,11481.4,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_A2.tif,58.802083333333336,1.335680457,4363.5,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_A5.tif,93.23402777777778,2.117796884,6826.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_B2.tif,39.200694444444444,0.890437864,4046.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_B5.tif,116.24513888888889,2.640490803,8506.5,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_C2.tif,61.076388888888886,1.387340965,5342.3,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-2_C5.tif,50.56527777777777,1.148582661,5101.9,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_A2.tif,139.11527777777778,3.15998256,9515.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_A5.tif,238.66041666666666,5.421135381,16741.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_B2.tif,68.18194444444445,1.548742588,5558.6,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_B5.tif,120.0965277777778,2.727974521,8311.6,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_C2.tif,116.81736111111111,2.653488744,8862.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-3_C5.tif,67.29583333333333,1.528614708,5830.3,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_A2.tif,173.52569444444444,3.941609986,12049.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_A5.tif,140.95625,3.201799966,10502.6,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_B2.tif,73.14375000000001,1.661449253,6178.9,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_B5.tif,107.19236111111111,2.434858321,7900.4,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_C2.tif,114.2173611111111,2.594430136,9466.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-4_C5.tif,127.76458333333332,2.902153247,11206.8,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_A2.tif,198.71527777777777,4.513787573,13464.7,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_A5.tif,122.41944444444445,2.780739223,8766.9,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_B2.tif,71.86111111111111,1.632314304,6422.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_B5.tif,91.41736111111112,2.076531574,7556.1,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_C2.tif,168.85902777777778,3.835607356,11669.2,
50-50_co-cultureA2780_15and20_Day18_FITC_Tile-5_C5.tif,94.05277777777778,2.136394666,7263.0,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_A2.tif,62.69930555555556,1.424205272,4185.7,1.343896187
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_A5.tif,40.4375,0.918531716,2612.1,1.265046215
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_B2.tif,65.34583333333333,1.484320752,4116.0,1.035287092
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_B5.tif,77.25555555555555,1.754848296,4699.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_C2.tif,34.84305555555555,0.791454753,2270.7,0.942676759
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-0_C5.tif,38.05138888888889,0.864331561,2526.8,1.291039468
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_A2.tif,29.880555555555556,0.678732314,1888.0,0.729464773
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_A5.tif,39.16180555555556,0.889554509,2563.8,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_B2.tif,48.105555555555554,1.092710441,3370.4,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_B5.tif,98.36805555555556,2.23441555,6301.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_C2.tif,28.8125,0.654471593,2075.8,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-1_C5.tif,30.97361111111111,0.703560906,2145.5,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_A2.tif,87.87152777777777,1.995988505,5645.4,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_A5.tif,33.58472222222222,0.762871902,2159.7,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_B2.tif,47.234027777777776,1.072913819,3386.1,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_B5.tif,54.12152777777778,1.229362343,3939.5,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_C2.tif,63.293749999999996,1.437707988,4352.1,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-2_C5.tif,43.828472222222224,0.995557138,2875.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_A2.tif,34.55138888888889,0.784829589,2173.9,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_A5.tif,27.101388888888888,0.615603962,1784.1,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_B2.tif,41.389583333333334,0.940158145,2819.8,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_B5.tif,30.460416666666667,0.691903772,2158.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_C2.tif,46.65069444444444,1.059663491,2976.3,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-3_C5.tif,35.28541666666667,0.801502919,2310.5,
50-50_co-cultureA2780_15and20_Day2_FITC_Tile-4_A2.tif,69.35555555555555,1.575400987,4162.9,
