Image,Area µm^2,Confluency %,Perimeter µm,Unnamed: 4
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-3_A2.tif,155.4486111111111,3.530991764,8295.9,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-3_A5.tif,92.01458333333333,2.090097387,5486.0,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-3_B2.tif,197.92777777777778,4.49589963,9973.3,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-3_B5.tif,130.1326388888889,2.955943272,6541.7,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-3_C2.tif,139.95833333333334,3.179132439,7386.8,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-3_C5.tif,142.40069444444444,3.234610304,7603.1,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-4_A2.tif,234.9319444444444,5.336443696,12530.0,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-4_A5.tif,204.82638888888889,4.652600541,10257.9,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-4_B2.tif,194.1048611111111,4.409062654,9069.9,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-4_B5.tif,69.94930555555555,1.588887929,3512.7,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-4_C2.tif,192.03125,4.36196089,9947.7,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-4_C5.tif,147.70347222222222,3.355062102,7873.4,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-5_A2.tif,182.16666666666666,4.137888367,9509.5,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-5_A5.tif,176.41458333333333,4.007230661,8062.6,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-5_B2.tif,269.20208333333335,6.114884734,12310.9,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-5_B5.tif,88.19861111111112,2.003418153,4491.6,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-5_C2.tif,144.25972222222222,3.276837839,7716.9,
50-50_co-cultureA2780_15and20_Day2_TX RED_Tile-5_C5.tif,91.0625,2.068470958,4286.7,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A2.tif,275.55555555555554,6.259202898,12679.4,9.604051204
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A5.tif,252.97013888888887,5.746178563,11943.8,12.29271116
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B2.tif,414.69166666666666,9.419658683,18623.5,9.755507194
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B5.tif,400.4451388888889,9.096050953,16066.9,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C2.tif,315.8527777777778,7.174548224,14066.5,7.321295615
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C5.tif,147.52430555555554,3.350992358,7906.1,7.898263302
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A2.tif,213.40069444444444,4.847364599,11172.7,5.679222339
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A5.tif,385.3236111111111,8.752567729,15416.7,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B2.tif,416.3013888888889,9.456223281,18532.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B5.tif,526.1680555555555,11.95182805,21928.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C2.tif,326.52152777777775,7.416887272,12491.6,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C5.tif,310.1423611111111,7.044836971,12786.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A2.tif,547.3229166666666,12.43235753,22304.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A5.tif,311.1013888888889,7.066621142,14857.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B2.tif,782.4763888888889,17.7738332,34780.0,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B5.tif,363.20208333333335,8.250080561,17102.6,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C2.tif,653.4402777777777,14.84279739,25233.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C5.tif,312.3805555555556,7.09567722,13837.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A2.tif,495.7034722222222,11.25982963,22664.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A5.tif,225.86874999999998,5.130574601,9711.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B2.tif,568.2743055555555,12.90826517,22544.5,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B5.tif,405.2388888888889,9.204940261,18131.2,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C2.tif,354.81388888888887,8.059543989,14476.3,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C5.tif,276.3673611111111,6.277642938,11306.4,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A2.tif,616.8756944444444,14.01223839,25072.7,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A5.tif,326.3354166666667,7.412659786,13311.0,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B2.tif,479.1979166666667,10.88490843,20527.1,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B5.tif,216.8409722222222,4.92550999,9841.0,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C2.tif,528.2729166666667,11.99963965,22052.3,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C5.tif,249.44930555555553,5.666203365,12036.3,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A2.tif,387.99791666666664,8.813314177,15711.2,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A5.tif,432.27986111111113,9.819171868,17952.0,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B2.tif,586.1090277777778,13.3133782,21782.0,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B5.tif,174.38680555555555,3.961169995,7314.2,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C2.tif,397.9611111111111,9.039626636,17372.9,
50-50_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C5.tif,204.27083333333334,4.63998118,9162.4,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A2.tif,834.9006944444444,18.96464339,30446.4,25.58688689
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A5.tif,701.8333333333334,15.94203835,27697.7,29.82950807
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B2.tif,1155.1527777777778,26.23912118,41101.2,22.2754983
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B5.tif,990.5465277777779,22.50011503,33983.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C2.tif,865.8215277777778,19.66700546,30277.1,18.25385528
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C5.tif,438.78472222222223,9.966928807,20282.4,20.00027752
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A2.tif,949.3284722222221,21.56385311,36534.2,15.72132047
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A5.tif,797.5875000000001,18.11707981,26101.4,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B2.tif,989.0527777777778,22.46618472,35600.9,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B5.tif,1232.8368055555557,28.00370216,42871.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C2.tif,606.1256944444444,13.76805376,19825.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C5.tif,1046.4951388888887,23.77097929,40964.6,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A2.tif,1501.9722222222222,34.11707257,45073.4,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A5.tif,814.9652777777778,18.51181341,29126.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B2.tif,1862.0784722222222,42.29683174,56791.0,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B5.tif,1195.7416666666666,27.16109167,43144.2,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C2.tif,1420.2784722222223,32.26141135,43211.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C5.tif,564.8625,12.83076652,19938.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A2.tif,1136.1625,25.80775988,40520.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A5.tif,672.2722222222222,15.27056217,23782.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B2.tif,1367.7805555555556,31.06892909,40155.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B5.tif,853.8527777777778,19.39513711,29204.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C2.tif,825.6868055555556,18.7553513,26583.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C5.tif,868.4645833333333,19.72704207,28803.1,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A2.tif,1405.9868055555555,31.9367783,48580.5,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A5.tif,803.4173611111112,18.24950422,27379.0,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B2.tif,1294.570138888889,29.40596552,40729.9,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B5.tif,443.38472222222225,10.07141711,15392.5,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C2.tif,1207.2958333333333,27.42354282,37624.0,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C5.tif,849.6569444444444,19.29982939,29658.2,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A2.tif,930.2819444444444,21.1312141,30981.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A5.tif,1031.5777777777778,23.43213369,33464.0,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B2.tif,1210.6625,27.50001615,32419.7,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B5.tif,566.598611111111,12.87020202,21830.3,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C2.tif,958.7395833333334,21.77762508,37836.0,
50-50_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C5.tif,384.4347222222222,8.732376752,17424.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A2.tif,1828.423611111111,41.53236665,46839.1,47.75312256
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A5.tif,1663.9541666666667,37.79646801,51105.8,54.84397287
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B2.tif,2328.172222222222,52.884081,56332.9,45.56454683
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B5.tif,1932.551388888889,43.89761342,47376.8,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C2.tif,1895.3791666666666,43.05325199,52727.7,36.08943658
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C5.tif,991.9312500000001,22.53156879,31278.7,38.2894039
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A2.tif,1300.2840277777777,29.53575564,46873.2,31.34202257
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A5.tif,935.2618055555556,21.2443309,27623.7,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B2.tif,2159.559027777778,49.05405771,52524.3,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B5.tif,2369.4284722222224,53.8212105,58351.8,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C2.tif,1494.4027777777778,33.94513378,31008.4,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C5.tif,1589.4534722222222,36.10419597,42629.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A2.tif,2402.345138888889,54.56890762,39856.3,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A5.tif,1508.9722222222222,34.27607651,37467.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B2.tif,3078.09375,69.91843543,53578.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B5.tif,2309.828472222222,52.46740548,52868.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C2.tif,2498.9284722222224,56.76278347,42179.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C5.tif,1742.945138888889,39.59073604,43158.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A2.tif,2243.9659722222223,50.97134872,53264.1,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A5.tif,1424.3020833333333,32.35280707,41377.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B2.tif,2541.917361111111,57.7392696,48677.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B5.tif,1713.8729166666667,38.93036489,46223.0,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C2.tif,1975.357638888889,44.86995093,42304.8,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C5.tif,1579.8638888888888,35.88637003,37552.9,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A2.tif,2689.0090277777776,61.08043463,54758.0,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A5.tif,2159.770138888889,49.05885307,51433.0,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B2.tif,2305.800694444444,52.37591512,53311.0,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B5.tif,887.5534722222222,20.1606433,27444.4,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C2.tif,2293.3465277777777,52.0930206,54974.2,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C5.tif,1277.6215277777778,29.02098037,40348.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A2.tif,2149.6916666666666,48.82992209,48099.6,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A5.tif,1840.5618055555558,41.8080839,41158.1,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B2.tif,2073.1847222222223,47.09207838,45616.9,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B5.tif,900.6965277777778,20.45918583,27636.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C2.tif,1878.204861111111,42.66314023,45726.5,
50-50_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C5.tif,1097.0041666666666,24.91828424,36830.2,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A2.tif,2708.8576388888887,61.53129284,45261.2,63.92171261
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A5.tif,2619.938888888889,59.51151684,53255.6,70.01385883
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B2.tif,3200.6388888888887,72.70202978,50481.2,59.3801861
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B5.tif,2187.602083333333,49.69105149,47035.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C2.tif,2339.758333333333,53.14725776,51916.8,51.70294302
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C5.tif,1574.5256944444445,35.76511375,37810.4,53.69154657
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A2.tif,2433.6812499999996,55.28070265,60158.6,45.98022858
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A5.tif,1649.2541666666666,37.46255973,39756.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B2.tif,3206.254861111111,72.82959575,47530.5,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B5.tif,2921.8152777777777,66.3685935,49067.0,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C2.tif,2154.5652777777777,48.94062543,34394.5,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C5.tif,2338.7638888888887,53.12466911,49281.9,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A2.tif,3079.453472222222,69.94932132,40620.3,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A5.tif,1833.8388888888887,41.65537386,43932.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B2.tif,3662.852777777778,83.20114858,41407.1,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B5.tif,3032.543055555556,68.88375827,58563.8,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C2.tif,3357.3527777777776,76.26176214,39520.5,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C5.tif,2319.8854166666665,52.69584746,48155.1,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A2.tif,3127.5729166666665,71.04234724,51828.6,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A5.tif,2067.765972222222,46.96899229,42445.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B2.tif,3025.202083333333,68.7170092,43952.3,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B5.tif,2605.186111111111,59.17640972,49597.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C2.tif,2320.022916666667,52.69897075,46971.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C5.tif,2222.9020833333334,50.49288566,40143.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A2.tif,3129.902777777778,71.09526969,50256.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A5.tif,3084.98125,70.07488396,52342.2,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B2.tif,2890.7291666666665,65.66247717,51204.0,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B5.tif,1477.0361111111113,33.55065256,33560.7,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C2.tif,2872.863194444444,65.25665431,52447.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C5.tif,2146.852083333333,48.76542138,47886.2,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A2.tif,2405.09375,54.6313419,43886.9,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A5.tif,2401.2631944444447,54.54433141,46924.4,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B2.tif,2508.090277777778,56.9708925,47098.0,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B5.tif,1958.1381944444447,44.47881385,38656.9,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C2.tif,2640.3805555555555,59.97584622,52127.3,
50-50_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C5.tif,1542.490277777778,35.03743409,46231.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A2.tif,3274.33125,74.37594066,41508.1,77.45941571
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A5.tif,2351.39375,53.4115545,49452.6,75.2676352
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B2.tif,3496.215277777778,79.41600289,45214.3,72.06884811
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B5.tif,2875.9347222222223,65.3264236,46901.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C2.tif,3119.820833333333,70.86625984,52202.7,60.59276207
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C5.tif,2461.2319444444447,55.90651253,47352.7,58.51124059
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A2.tif,3192.5916666666667,72.51923834,57149.6,60.09146322
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A5.tif,2789.932638888889,63.37289924,43209.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B2.tif,3430.647916666667,77.92665017,30748.0,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B5.tif,3149.479861111111,71.53996018,48781.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C2.tif,2966.269444444444,67.37836319,39731.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C5.tif,2841.358333333333,64.54102614,47011.2,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A2.tif,3543.9756944444443,80.50087356,31741.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A5.tif,2930.632638888889,66.56887853,46958.6,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B2.tif,3863.1034722222225,87.74981291,34569.4,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B5.tif,3195.835416666667,72.59291964,49973.3,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C2.tif,3491.0805555555553,79.29936845,35700.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C5.tif,3089.9395833333333,70.18751175,46568.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A2.tif,3824.395138888889,86.87055896,34411.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A5.tif,2545.9902777777775,57.83178529,51559.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B2.tif,3122.6743055555553,70.93107603,42209.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B5.tif,2781.7090277777775,63.18610115,45013.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C2.tif,3071.022916666667,69.75782252,44226.9,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C5.tif,2816.84375,63.98418107,45402.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A2.tif,3475.327083333333,78.9415307,40007.1,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A5.tif,2475.176388888889,56.22325848,44705.0,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B2.tif,3115.2840277777777,70.76320698,54692.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B5.tif,1662.9701388888889,37.77411597,37312.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C2.tif,3368.0958333333333,76.50578903,50017.4,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C5.tif,2336.004861111111,53.06199821,56857.9,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A2.tif,3149.8493055555555,71.54835206,42822.7,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A5.tif,2912.1125,66.14819636,49476.8,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B2.tif,2853.598611111111,64.8190622,45571.4,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B5.tif,1789.4868055555555,40.64792298,38931.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C2.tif,3020.292361111111,68.6054856,53302.5,
50-50_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C5.tif,2327.4444444444443,52.86754963,59485.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A2.tif,3224.0680555555555,73.23421977,41899.3,80.89092485
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A5.tif,2748.707638888889,62.43647958,50010.3,77.74096679
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B2.tif,3657.5888888888894,83.08158014,35013.3,75.47015754
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B5.tif,3545.227083333333,80.52929867,39782.3,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C2.tif,2933.1868055555556,66.62689604,52310.9,66.50546361
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C5.tif,2783.4909722222224,63.22657775,52039.1,66.38361317
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A2.tif,3471.261111111111,78.84917276,44033.4,62.18524125
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A5.tif,2894.3694444444445,65.74516553,51724.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B2.tif,3440.1819444444445,78.14321417,29821.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B5.tif,3399.4631944444445,77.21829391,39775.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C2.tif,3406.8854166666665,77.38688857,39019.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C5.tif,3244.973611111111,73.70908631,44692.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A2.tif,3837.0319444444444,87.15760209,26819.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A5.tif,3089.366666666667,70.17449803,43787.3,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B2.tif,3968.7638888888887,90.14987334,27104.4,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B5.tif,3472.522916666667,78.87783448,40741.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C2.tif,3812.5104166666665,86.60059928,32015.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C5.tif,2561.6208333333334,58.186831,43956.6,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A2.tif,3832.7166666666662,87.0595812,34681.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A5.tif,2672.5493055555553,60.70655452,50790.0,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B2.tif,3129.3930555555553,71.08369142,41128.2,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B5.tif,2928.699305555556,66.52496315,54758.0,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C2.tif,3091.1027777777776,70.21393354,44180.0,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C5.tif,2818.7840277777777,64.02825419,46969.9,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A2.tif,3625.820833333333,82.35997355,37303.9,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A5.tif,3263.1770833333335,74.12257544,47546.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B2.tif,3258.5138888888887,74.01665168,48209.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B5.tif,1963.6305555555555,44.603572,42410.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C2.tif,3554.1777777777775,80.73261234,38245.8,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C5.tif,2582.175694444444,58.65373157,50186.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A2.tif,3375.985416666667,76.68499972,37402.1,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A5.tif,2898.875,65.84750855,50541.0,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B2.tif,3080.398611111111,69.97079,47411.0,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B5.tif,2225.315972222222,50.54771679,41563.6,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C2.tif,3137.1555555555556,71.26001544,46218.7,
50-50_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C5.tif,2434.8374999999996,55.3069667,50703.2,
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A2.tif,3727.2180555555556,84.66319616,39620.1,86.50360898
50-50_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A5.tif,3542.682638888889,80.47150199,40223.4,81.3070693
