Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-0_C6.tif,251.3465277777778,5.709298482,14062.2,13.01707035
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-1_A3.tif,303.16319444444446,6.886306252,17051.4,16.61102221
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-1_A6.tif,760.3868055555555,17.27207164,31162.0,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-1_B3.tif,258.5784722222222,5.873571009,18310.5,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-1_B6.tif,470.9743055555556,10.69811034,25472.5,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-1_C3.tif,548.3527777777778,12.45575067,28501.5,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-1_C6.tif,761.3423611111111,17.29377694,33650.4,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-2_A3.tif,368.0375,8.359916322,17538.0,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-2_A6.tif,962.925,21.87269619,40530.7,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-2_B3.tif,484.6097222222222,11.00783677,20710.7,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-2_B6.tif,605.5881944444444,13.75584453,31450.8,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-2_C3.tif,283.33958333333334,6.436015915,16024.2,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-2_C6.tif,997.5256944444444,22.65864575,39226.0,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-3_A3.tif,295.8256944444445,6.719636046,17845.3,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-3_A6.tif,638.5506944444445,14.50458275,30598.6,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-3_B3.tif,343.63194444444446,7.805547807,18947.9,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-3_B6.tif,782.2166666666667,17.76793364,39117.9,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-3_C3.tif,368.8076388888889,8.37740991,23487.8,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-3_C6.tif,651.75,14.80440298,31960.2,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-4_A3.tif,366.7583333333333,8.330860244,22942.9,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-4_A6.tif,778.3194444444445,17.67940883,38001.1,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-4_B3.tif,430.8534722222223,9.78677166,24756.9,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-4_B6.tif,782.9437499999999,17.78444923,35680.6,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-4_C3.tif,421.4180555555556,9.572447593,20753.3,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-4_C6.tif,936.4777777777776,21.27195152,39702.6,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-5_A3.tif,252.7770833333333,5.741793335,17687.4,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-5_A6.tif,665.4166666666666,15.11483926,31197.6,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-5_B3.tif,298.9986111111112,6.79170837,20343.6,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-5_B6.tif,460.1826388888889,10.45297926,27551.1,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-5_C3.tif,411.62361111111113,9.349968264,25586.3,
25-75_co-cultureA2780_15and20_Day14_FITC_Tile-5_C6.tif,789.2659722222222,17.92805756,34983.5,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-0_A3.tif,220.3375,5.004933091,14938.6,5.360220675
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-0_A6.tif,693.0270833333333,15.74200571,33961.9,8.7377689
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-0_B3.tif,337.43333333333334,7.66474729,18664.8,6.794689694
