source_file,Day,Well,mean_value,n_tiles,n_channels
measure_75-25A2780IC50tre1uM_2000Thres.csv,8,A4,1846.53,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,8,B1,1114.2,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,8,B4,1382.28,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,8,C1,1242.05,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,8,C4,1753.76,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,9,A1,1415.67,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,9,A4,2097.47,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,9,B1,1289.12,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,9,B4,1872.06,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,9,C1,1218.6,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,9,C4,2071.36,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,10,A1,2139.07,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,10,A4,2999.54,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,10,B1,1373.63,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,10,B4,2515.53,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,10,C1,1564.67,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,10,C4,2050.32,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,11,A1,1807.76,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,11,A4,2222.32,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,11,B1,1307.92,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,11,B4,2036.88,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,11,C1,1130.64,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,11,C4,1959.53,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,12,A1,1835.36,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,12,A4,2484.61,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,12,B1,1330.43,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,12,B4,1791.71,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,12,C1,1437.85,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,12,C4,2086.29,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,13,A1,1853.07,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,13,A4,2743.1,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,13,B1,1395.0,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,13,B4,2009.87,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,13,C1,1456.2,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,13,C4,2086.21,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,14,A1,1543.33,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,14,A4,2080.62,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,14,B1,1422.29,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,14,B4,1930.69,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,14,C1,1056.95,3,1
measure_75-25A2780IC50tre1uM_2000Thres.csv,14,C4,1848.54,3,1
